Time (sec)	Fluid Temperature (C)	Flowrate (GPM)	"Pressure Drop (large pipe, (""WC)"	"Pressure Drop (small pipe, (""WC))"	Ambient Temperature (C)	Ambient Pressure (kPa)	Flow Setpoint (GPM)	Control Output (%)
620469.7838	22.06841	11.161826	-0.000543	34.347842	20.695198	85.220061	11.1	45.290346
620470.446	22.172752	11.140821	0.003462	34.329625	20.645554	85.214166	11.1	45.299823
620472.2441	22.137972	11.142321	0.007122	34.328247	20.57442	85.22007	11.1	45.271218
620472.835	22.20494	11.153126	0.00538	34.312619	20.516132	85.225026	11.1	45.251548
620474.789	22.106355	11.174298	-0.050927	34.280097	20.608506	85.223762	11.1	45.185547
620476.529	22.141876	11.170049	-0.039612	34.284046	20.643702	85.222692	11.1	45.151185
620476.811	22.132256	11.158557	-0.034145	34.279203	20.608624	85.222562	11.1	45.156627
620478.1627	22.145742	11.100973	-0.011514	34.243813	20.546262	85.226272	11.1	45.198733
620480.235	22.058457	11.103781	-0.008487	34.18771	20.57405	85.223752	11.1	45.18939
620481.4591	22.169459	11.115382	-0.007975	34.206244	20.558	85.222692	11.1	45.169923
620481.7656	22.177395	11.116178	-0.006373	34.217997	20.615427	85.225268	11.1	45.167326
620483.713	22.097105	11.136764	0.020831	34.243217	20.707305	85.223827	11.1	45.141719
620485.1891	22.032925	11.146127	0.015904	34.182253	20.571827	85.223092	11.1	45.108132
620486.952	22.050316	11.12332	0.002288	34.186816	20.608624	85.215458	11.1	45.121003
620487.573	22.201278	11.127058	-0.007854	34.192665	20.599984	85.211748	11.1	45.112575
620488.793	22.126744	11.141751	-0.027784	34.199817	20.684084	85.216797	11.1	45.083132
620490.5761	22.022194	11.131132	-0.044501	34.185848	20.552308	85.21491	11.1	45.068224
620491.1821	22.1147	11.124049	-0.041558	34.191603	20.53107	85.213747	11.1	45.069769
620492.698	22.103063	11.137577	-0.044594	34.15612	20.648148	85.213887	11.1	45.041202
620493.334	22.101583	11.139907	-0.044743	34.163459	20.560341	85.217374	11.1	45.031645
620493.765	22.103267	11.156654	-0.052622	34.140343	20.618509	85.215979	11.1	45.007874
620496.2943	22.132294	11.156043	-0.051309	34.165508	20.559229	85.220656	11.1	44.960905
620496.7953	22.135624	11.144903	-0.050331	34.127007	20.656921	85.220154	11.1	44.964019
620498.717	22.063305	11.116187	-0.056757	34.148073	20.547996	85.221279	11.1	44.963319
620499.446	22.171143	11.07706	-0.049633	34.127398	20.639509	85.222692	11.1	45.00304
620501.024	22.117697	11.083874	-0.017996	34.080124	20.63444	85.224208	11.1	45.014963
620501.445	22.209086	11.086992	-0.014913	34.076212	20.630988	85.22604	11.1	45.009951
620503.814	22.119177	11.124057	-0.004836	34.107747	20.679032	85.220786	11.1	44.965805
620504.8861	22.151738	11.128198	0.011322	34.106853	20.612093	85.221223	11.1	44.955624
620505.744	22.074572	11.126387	0.023681	34.091523	20.637909	85.221893	11.1	44.951488
620507.0801	22.223145	11.130696	0.039169	34.143305	20.661737	85.224496	11.1	44.939117
620507.527	22.081066	11.151986	0.037753	34.086233	20.676438	85.227927	11.1	44.912102
620510.126	22.148612	11.152002	0.073982	34.151407	20.587152	85.216964	11.1	44.859345
620510.5641	22.090151	11.140368	0.083472	34.130508	20.591109	85.217513	11.1	44.864414
620512.8541	22.106431	11.152941	0.088557	34.118569	20.719294	85.216658	11.1	44.807034
620513.8562	22.221499	11.150393	0.080296	34.108287	20.717072	85.218052	11.1	44.790978
620514.6652	22.099031	11.143696	0.060654	34.113018	20.645571	85.217857	11.1	44.785289
620515.0301	22.229434	11.141844	0.050205	34.112459	20.68373	85.218666	11.1	44.781727
620518.0091	22.134756	11.151458	0.022703	34.057344	20.744367	85.214835	11.1	44.722422
620518.291	22.140842	11.137192	0.023523	34.085749	20.744367	85.214835	11.1	44.733112
620520.23	22.133646	11.14	0.038945	34.049111	20.655086	85.214073	11.1	44.705271
620521.882	22.146596	11.139337	0.037595	34.007313	20.618037	85.216983	11.1	44.6884
620522.3733	22.159916	11.156545	0.026931	34.03108	20.751153	85.219317	11.1	44.663137
620523.973	22.25019	11.158834	0.003574	34.052128	20.629405	85.225203	11.1	44.629104
620524.2533	22.193049	11.147627	0.001553	34.008915	20.629405	85.225203	11.1	44.635309
620525.794	22.092205	11.155439	0.000947	34.044454	20.637673	85.223036	11.1	44.601642
620527.443	22.243735	11.125507	0.002363	34.033521	20.660155	85.221223	11.1	44.606934
620527.8651	22.173975	11.130335	0.000873	34.049297	20.680531	85.222339	11.1	44.598401
620529.8	22.120734	11.150418	-0.050443	33.974866	20.624471	85.223334	11.1	44.551277
620530.1051	22.227086	11.144199	-0.056217	34.014708	20.635956	85.214417	11.1	44.553209
620531.815	22.019513	11.150066	-0.097549	33.966205	20.729567	85.215309	11.1	44.523367
620533.4501	22.226347	11.122968	-0.083971	33.944151	20.655473	85.215049	11.1	44.527642
620534.293	22.13681	11.118877	-0.061274	33.922693	20.754134	85.211878	11.1	44.52533
620536.136	22.161434	11.10897	-0.009875	33.946498	20.696225	85.20894	11.1	44.530071
620536.4431	22.183633	11.125138	0.002214	33.908947	20.715489	85.215003	11.1	44.512478
620537.2561	22.127024	11.139136	-0.000738	33.934428	20.731789	85.220191	11.1	44.488652
620539.132	22.188813	11.108827	0.035686	33.940258	20.766864	85.214435	11.1	44.503882
620540.5931	22.156828	11.114175	0.029083	33.934521	20.875028	85.218117	11.1	44.495678
620542.575	22.27633	11.076842	0.023113	33.941264	20.680918	85.220461	11.1	44.539006
620543.2751	22.198267	11.071528	0.022303	33.942903	20.662024	85.221139	11.1	44.550799
620544.807	22.133518	11.079331	0.012039	33.948603	20.691662	85.22033	11.1	44.559433
620547.043	22.2166	11.032007	-0.02513	33.876593	20.651533	85.220953	11.1	44.643042
620547.9391	22.279864	11.046399	-0.0433	33.902316	20.673762	85.220014	11.1	44.645257
620550.002	22.159827	11.048813	-0.054317	33.902632	20.739216	85.216072	11.1	44.67813
620550.264	22.103012	11.046617	-0.05333	33.926549	20.750447	85.21278	11.1	44.68488
620551.4867	22.216434	11.042141	-0.06866	33.963578	20.707727	85.217271	11.1	44.711836
620553.1697	22.244182	11.032904	-0.092204	33.931615	20.710691	85.227351	11.1	44.754274
620554.539	22.219764	11.047354	-0.087295	33.954302	20.735141	85.218257	11.1	44.771219
620555.115	22.19777	11.054001	-0.090956	33.957525	20.688093	85.220052	11.1	44.773818
620556.832	22.165951	11.052208	-0.055696	33.941357	20.655491	85.220516	11.1	44.811896
620557.4771	22.149837	11.047371	-0.055575	33.929864	20.66797	85.223139	11.1	44.828029
620562.227	22.210719	11.043893	-0.100287	34.021972	20.607464	85.213124	11.1	44.923196
