Time (sec)	Fluid Temperature (C)	Flowrate (GPM)	"Pressure Drop (large pipe, (""WC)"	"Pressure Drop (small pipe, (""WC))"	Ambient Temperature (C)	Ambient Pressure (kPa)	Flow Setpoint (GPM)	Control Output (%)
449540.556	25.721431	20.467055	12.29393	0.207289	21.501847	85.76591	20.5	64.748235
449542.186	25.744482	20.451841	12.336119	0.225747	21.500501	85.767937	20.5	64.784871
449543.971	25.704279	20.442403	12.400222	0.248732	21.507165	85.770577	20.5	64.825961
449545.201	25.612629	20.422069	12.418783	0.241654	21.540483	85.768113	20.5	64.878835
449546.2731	25.63144	20.421641	12.39618	0.22314	21.417202	85.764747	20.5	64.901634
449547.0481	25.564679	20.432731	12.393992	0.229529	21.625624	85.769248	20.5	64.911557
449548.35	25.630151	20.476442	12.428665	0.242604	21.545431	85.764348	20.5	64.888365
449550.015	25.620189	20.500255	12.452134	0.246032	21.466812	85.76961	20.5	64.872604
449550.373	25.70723	20.47884	12.451464	0.243908	21.500501	85.76988	20.5	64.895156
449552.266	25.538673	20.541042	12.426942	0.241319	21.506795	85.767407	20.5	64.82523
449552.725	25.720324	20.539206	12.460209	0.241561	21.466442	85.769555	20.5	64.820904
449554.376	25.677174	20.556188	12.508861	0.259629	21.52433	85.769722	20.5	64.779625
449554.691	25.530558	20.557143	12.494314	0.266521	21.6265	85.773088	20.5	64.772815
449556.453	25.529452	20.583471	12.556107	0.304332	21.574676	85.766003	20.5	64.710622
449559.117	25.5407	20.615406	12.556107	0.325902	21.530993	85.770001	20.5	64.587888
449559.406	25.634018	20.602464	12.577304	0.331117	21.47139	85.772242	20.5	64.590359
449561.79	25.575555	20.608273	12.553713	0.33298	21.545196	85.772251	20.5	64.512534
449563.3659	25.734518	20.648481	12.567283	0.339182	21.511508	85.772428	20.5	64.410855
449564.189	25.718291	20.651096	12.555753	0.333781	21.548528	85.770391	20.5	64.368261
449564.541	25.560987	20.654751	12.559003	0.341753	21.588508	85.776928	20.5	64.346644
449566.9392	25.689706	20.661707	12.576168	0.366265	21.608127	85.773032	20.5	64.218314
449568.8521	25.699482	20.624534	12.534668	0.364738	21.640332	85.767016	20.5	64.161655
449569.6862	25.60709	20.620997	12.507967	0.348105	21.502253	85.768932	20.5	64.131167
449570.3379	25.625346	20.649177	12.516358	0.351532	21.416732	85.775143	20.5	64.074778
449571.868	25.556189	20.600277	12.508209	0.364123	21.4619	85.770577	20.5	64.044114
449574.135	25.608562	20.501923	12.509429	0.355089	21.528908	85.768653	20.5	64.116645
449575.015	25.612067	20.503306	12.51267	0.371592	21.492258	85.77187	20.5	64.113125
449576.924	25.505465	20.526524	12.484619	0.367569	21.505079	85.774827	20.5	64.092403
449578.9983	25.519482	20.471472	12.493178	0.355555	21.558523	85.774213	20.5	64.15536
449579.762	25.684723	20.529055	12.484386	0.354959	21.555192	85.772521	20.5	64.100001
449580.6191	25.548623	20.557596	12.474635	0.355965	21.541865	85.772186	20.5	64.058062
449582.002	25.63991	20.560747	12.454323	0.351699	21.540754	85.769331	20.5	64.025981
449583.421	25.605977	20.548015	12.43633	0.356878	21.530759	85.767686	20.5	64.008241
449583.7211	25.518373	20.556573	12.407188	0.354233	21.505079	85.767016	20.5	63.994175
449585.6643	25.557841	20.560395	12.350229	0.345292	21.599984	85.764124	20.5	63.964435
449586.0225	25.497716	20.570185	12.341903	0.36945	21.547047	85.764264	20.5	63.947081
449587.954	25.586795	20.508545	12.381391	0.344528	21.572726	85.761623	20.5	63.997717
449589.584	25.582737	20.480885	12.399328	0.345739	21.566297	85.766077	20.5	64.031007
449590.2571	25.59159	20.476241	12.375673	0.344491	21.65958	85.769945	20.5	64.040966
449591.946	25.616854	20.492435	12.406136	0.347136	21.564816	85.772558	20.5	64.022994
449592.943	25.666277	20.487548	12.417768	0.334526	21.672166	85.766821	20.5	64.03186
449593.217	25.625337	20.499987	12.415086	0.337823	21.601835	85.764348	20.5	64.020225
449595.09	25.642118	20.485118	12.375095	0.329702	21.5632	85.763948	20.5	64.034056
449596.751	25.626072	20.50158	12.401032	0.325865	21.446215	85.767007	20.5	64.020485
449597.254	25.56964	20.491345	12.391794	0.333427	21.521368	85.768523	20.5	64.031366
449599.37	25.526852	20.508386	12.442672	0.347248	21.540618	85.772298	20.5	63.990908
449599.638	25.573514	20.497657	12.428544	0.34762	21.540618	85.772298	20.5	64.001487
449601.499	25.706658	20.489526	12.412292	0.348719	21.529142	85.768113	20.5	64.004245
449601.773	25.686374	20.487221	12.425042	0.340822	21.569493	85.767714	20.5	64.007656
449604.685	25.669777	20.495461	12.392213	0.315322	21.678323	85.764933	20.5	64.013143
449605.312	25.633632	20.479787	12.389391	0.333501	21.622194	85.763818	20.5	64.031962
449606.6861	25.752941	20.483626	12.372329	0.329385	21.570974	85.763725	20.5	64.035716
449607.8531	25.722517	20.512409	12.348264	0.329459	21.559868	85.76604	20.5	64.005213
449610.542	25.643036	20.445169	12.373149	0.311634	21.64834	85.771656	20.5	64.095032
449611.171	25.860437	20.447173	12.357791	0.320798	21.609473	85.773125	20.5	64.1043
449612.454	25.753679	20.478152	12.318378	0.323741	21.701642	85.773293	20.5	64.078462
449613.798	25.812683	20.510783	12.359412	0.340244	21.564681	85.770577	20.5	64.046259
449614.299	25.671436	20.523339	12.354019	0.325567	21.635483	85.775989	20.5	64.029989
449615.9271	25.660555	20.458731	12.392576	0.336053	21.612669	85.770298	20.5	64.1177
449618.375	25.78484	20.50515	12.34371	0.32836	21.604895	85.771926	20.5	64.118705
449619.613	25.78189	20.479653	12.365242	0.33203	21.607856	85.776389	20.5	64.140554
449622.036	25.684528	20.506114	12.342052	0.326088	21.582179	85.76564	20.5	64.123588
449622.393	25.741323	20.514613	12.368371	0.318228	21.521097	85.767676	20.5	64.113874
