Time (sec)	Fluid Temperature (C)	Flowrate (GPM)	"Pressure Drop (large pipe, (""WC)"	"Pressure Drop (small pipe, (""WC))"	Ambient Temperature (C)	Ambient Pressure (kPa)	Flow Setpoint (GPM)	Control Output (%)
17736.10469	23.243083	11.613426	0.095924	32.719052	22.026147	86.070997	11.5	45.220451
17737.98406	23.042545	11.591415	0.087877	32.726763	21.989362	86.074103	11.5	45.17542
17738.66398	23.17359	11.593544	0.083444	32.700705	22.061519	86.078603	11.5	45.151413
17740.58798	23.151232	11.584995	0.051732	32.648364	22.021117	86.08089	11.5	45.110492
17741.25807	23.202806	11.552716	0.050652	32.692509	21.958428	86.078287	11.5	45.127594
17741.7529	23.189499	11.529398	0.040743	32.63188	21.96376	86.081904	11.5	45.144076
17743.52336	23.089318	11.547268	0.028962	32.617202	22.067591	86.080528	11.5	45.128688
17743.87298	23.119454	11.549782	0.027658	32.613961	22.024818	86.080844	11.5	45.107928
17744.63264	23.195413	11.512156	0.03318	32.600029	22.030958	86.081337	11.5	45.138973
17745.88733	23.221658	11.547989	0.020244	32.590064	22.002465	86.079142	11.5	45.097276
17748.41206	23.130545	11.540018	-0.013404	32.618339	22.047239	86.077441	11.5	45.045793
17750.02506	23.228696	11.470875	0.010894	32.574399	22.06648	86.082973	11.5	45.108465
17751.04799	23.157914	11.470029	0.021157	32.562515	22.040729	86.085939	11.5	45.120648
17751.68759	23.238498	11.491612	0.026102	32.569034	22.047171	86.085939	11.5	45.102987
17753.31499	23.135734	11.463675	0.018167	32.555698	22.090683	86.078064	11.5	45.137657
17753.587	23.303183	11.479131	0.011127	32.509653	21.982633	86.073071	11.5	45.124539
17754.32416	23.174549	11.510203	-0.006177	32.51878	22.045102	86.079273	11.5	45.087897
17756.324	23.295244	11.466726	-0.050797	32.539865	21.989075	86.074103	11.5	45.153608
17756.598	23.298201	11.458537	-0.048301	32.539456	21.979453	86.07665	11.5	45.16171
17757.37263	23.256256	11.438756	-0.053358	32.554562	21.936156	86.082685	11.5	45.192967
17759.34709	23.309659	11.477204	-0.069386	32.546925	21.938377	86.079496	11.5	45.167902
17760.07199	23.193978	11.464077	-0.067794	32.518072	22.122435	86.079626	11.5	45.18672
17761.65806	23.2339	11.439334	-0.073586	32.532061	21.992556	86.080221	11.5	45.237831
17763.22698	23.231312	11.444271	-0.083589	32.546608	21.984634	86.076911	11.5	45.267558
17763.74699	23.128178	11.461596	-0.085377	32.502426	22.007358	86.084582	11.5	45.257083
17765.166	23.235379	11.449443	-0.104283	32.522319	21.990925	86.082908	11.5	45.281971
17767.01699	23.267359	11.490598	-0.106723	32.533756	22.006988	86.079273	11.5	45.26371
17767.331	23.188256	11.458889	-0.110197	32.528745	22.013278	86.077218	11.5	45.297438
17769.576	23.166638	11.427105	-0.094895	32.541896	22.02342	86.0858	11.5	45.365661
17770.66506	23.196581	11.426334	-0.082248	32.517663	22.089134	86.085437	11.5	45.392759
17771.28012	23.138913	11.420668	-0.083598	32.533029	21.997147	86.083159	11.5	45.414521
17772.46447	23.340558	11.370116	-0.061554	32.543572	21.95444	86.083438	11.5	45.504604
17774.43406	23.198799	11.373427	-0.053637	32.501271	21.990706	86.082592	11.5	45.594066
17776.10171	23.146322	11.420056	-0.077228	32.484116	21.941118	86.080621	11.5	45.605172
17776.60498	23.135779	11.42055	-0.091384	32.4526	22.032671	86.082425	11.5	45.617467
17778.84399	23.064075	11.349153	-0.114425	32.448782	21.922026	86.086386	11.5	45.772207
17780.208	23.260367	11.366604	-0.115393	32.51336	22.034152	86.081197	11.5	45.817947
