Time (sec)	Fluid Temperature (C)	Flowrate (GPM)	"Pressure Drop (large pipe, (""WC)"	"Pressure Drop (small pipe, (""WC))"	Ambient Temperature (C)	Ambient Pressure (kPa)	Flow Setpoint (GPM)	Control Output (%)
444752.6292	23.486311	24.920209	14.919031	0.23927	21.076541	85.845475	25	84.818573
444754.265	23.506637	24.89425	14.915156	0.244392	20.940987	85.842147	25	84.893681
444754.7203	23.440116	24.890042	14.921275	0.238618	21.081355	85.844546	25	84.914697
444756.9113	23.535634	24.909564	14.933718	0.23955	21.082595	85.841821	25	84.961638
444757.2	23.463202	24.93165	14.916181	0.24199	21.04519	85.842983	25	84.947185
444758.606	23.587368	24.925389	14.937722	0.253184	21.105427	85.844536	25	84.988832
444761.0234	23.57276	24.910519	14.982063	0.256481	21.100371	85.841552	25	85.077533
444761.3234	23.451918	24.896781	14.965122	0.265049	21.075317	85.843839	25	85.097558
444763.3	23.569607	24.931617	14.960661	0.244262	21.044706	85.84965	25	85.1168
444765.602	23.536152	24.984532	14.890141	0.243126	21.135439	85.847075	25	85.094723
444766.648	23.638337	24.951582	14.913936	0.25432	21.111368	85.846368	25	85.141251
444766.9101	23.487938	24.949621	14.911617	0.247484	21.111368	85.846368	25	85.147523
444768.164	23.479611	24.95957	14.916162	0.255084	21.159382	85.842937	25	85.161076
444771.214	23.595276	24.955656	14.955166	0.239028	20.963354	85.837312	25	85.200827
444772.192	23.568104	24.992302	14.959059	0.241151	21.016076	85.841645	25	85.171276
444774.429	23.598578	24.966561	15.024875	0.238376	21.057185	85.841003	25	85.205251
444774.708	23.582689	24.968279	15.024335	0.240816	21.150139	85.846786	25	85.206722
444777.112	23.586014	25.002175	15.024661	0.243424	21.032742	85.846954	25	85.190242
444777.685	23.61964	25.026416	15.018868	0.242288	21.030649	85.847437	25	85.163767
444780.918	23.680411	25.011806	14.99864	0.217403	21.107439	85.841431	25	85.165098
444781.191	23.663045	25.0006	14.978989	0.218669	21.063739	85.844611	25	85.17568
444783.969	23.579536	25.00702	14.956898	0.228281	21.08794	85.84343	25	85.166556
444784.256	23.619813	25.002796	14.978002	0.226716	21.126455	85.846015	25	85.170244
444787.072	23.741549	25.011077	14.973737	0.230478	21.054368	85.844927	25	85.173775
444787.557	23.739898	24.995847	14.950128	0.225021	21.095717	85.846703	25	85.188366
444789.466	23.619813	24.994338	14.992456	0.212094	21.164115	85.846675	25	85.190802
444789.8371	23.659696	24.985848	15.010412	0.216099	21.11301	85.847112	25	85.200482
444791.2291	23.687778	24.987415	15.04367	0.232993	21.059681	85.84343	25	85.205196
444793.3713	23.741722	25.037949	14.969043	0.216527	21.154857	85.849985	25	85.140477
444794.639	23.751155	25.034337	14.985471	0.209058	21.266318	85.844053	25	85.121056
444795.316	23.819677	25.051109	15.000652	0.216527	21.143877	85.843876	25	85.095097
444796.767	23.928461	25.112079	14.984298	0.218651	21.119805	85.836596	25	84.990046
444797.267	23.929962	25.118273	15.000326	0.222003	21.051792	85.842044	25	84.96461
444798.8371	23.781254	25.120494	14.989038	0.215801	21.10401	85.843672	25	84.900686
444799.3671	23.92718	25.10591	14.977406	0.216155	21.155486	85.846805	25	84.894407
444800.6664	23.881372	25.117603	15.005476	0.243163	21.109694	85.850478	25	84.840348
444802.9742	23.891543	25.108257	15.010962	0.261473	21.092659	85.839115	25	84.753708
444803.528	23.823002	25.116781	15.020917	0.264882	21.100066	85.837144	25	84.724542
444806.068	23.905927	25.209636	15.038957	0.295094	21.049087	85.839701	25	84.478482
444806.53	23.86603	25.184105	15.020182	0.317091	21.089455	85.840287	25	84.473761
444807.5651	23.804899	25.154592	15.053681	0.313199	21.165872	85.844053	25	84.444651
444809.38	23.845341	25.21319	15.08272	0.332123	21.159817	85.847884	25	84.279245
444811.4038	23.809702	25.175044	15.057593	0.348999	21.040328	85.845048	25	84.193168
444811.9446	23.794358	25.18698	15.037458	0.356002	21.067863	85.846238	25	84.148951
444813.069	23.868246	25.262014	15.025667	0.358647	21.108601	85.838037	25	83.990938
444815.469	23.808767	25.194381	15.028601	0.346149	21.087991	85.841738	25	83.868218
444815.749	23.875831	25.176301	15.008466	0.355984	21.181924	85.835796	25	83.868694
444817.809	23.896715	25.126923	14.970319	0.327206	21.062437	85.839962	25	83.811895
444819.104	23.885436	25.106002	14.949355	0.320649	21.226619	85.843207	25	83.780794
444819.594	23.921269	25.081728	14.928307	0.335345	21.247596	85.836614	25	83.790126
444821.1931	23.88083	25.025167	14.927031	0.317036	21.164908	85.838037	25	83.817881
444821.5874	23.847951	25.00837	14.925513	0.313068	21.149725	85.838037	25	83.832906
444824.7857	24.026004	24.946017	14.901801	0.312901	21.055789	85.840798	25	83.927818
444825.079	23.94363	24.936855	14.913787	0.299601	21.070233	85.842277	25	83.942714
444827.466	23.966337	24.865685	14.926491	0.278088	21.094305	85.838158	25	84.101228
444827.7513	23.886741	24.882096	14.894881	0.283303	21.154798	85.838446	25	84.097083
444829.128	23.972986	24.858342	14.874038	0.257189	21.121839	85.839608	25	84.180255
444829.611	24.011598	24.849466	14.867966	0.260076	21.177146	85.842147	25	84.213048
444831.2935	23.971877	24.860035	14.868004	0.248472	21.125172	85.842416	25	84.28647
444832.9761	24.024526	24.886866	14.82289	0.233664	21.097656	85.844229	25	84.317205
444833.275	23.945847	24.864721	14.854388	0.238879	21.114932	85.845661	25	84.351753
444834.903	24.035781	24.880336	14.884367	0.238544	21.121968	85.84396	25	84.405218
444835.674	24.012337	24.902607	14.894788	0.222562	21.188255	85.84793	25	84.409739
444837.213	23.963578	24.937878	14.878388	0.231205	21.143947	85.836782	25	84.417093
444837.617	24.004949	24.944961	14.874281	0.218613	21.197643	85.834336	25	84.418477
444839.7011	24.056835	24.908399	14.916795	0.226399	21.085194	85.834466	25	84.501316
444840.641	24.007166	24.913394	14.91687	0.203768	21.11321	85.840854	25	84.525028
444841.7798	24.047451	24.917393	14.882737	0.222749	21.132597	85.839859	25	84.550435
444844.016	24.092859	24.985236	14.860888	0.201384	21.161482	85.839432	25	84.515363
444844.3001	23.999605	24.996384	14.881433	0.210846	21.217398	85.839236	25	84.504916
444845.209	24.006427	25.000633	14.874355	0.201496	21.166296	85.841133	25	84.503985
444846.498	24.020094	24.991849	14.891687	0.205072	21.247151	85.841524	25	84.507834
444848.477	24.058508	25.008713	14.906635	0.234446	21.193458	85.847977	25	84.492729
444848.786	23.963578	25.01241	14.886649	0.238935	21.18383	85.847977	25	84.487852
444851.655	24.088254	25.112054	14.933047	0.275201	21.098416	85.85006	25	84.308248
444852.002	24.015292	25.125926	14.904511	0.268141	21.108785	85.851994	25	84.280528
444854.693	24.071633	25.06804	14.950481	0.286209	21.088416	85.846926	25	84.263987
444855.894	24.042084	25.088048	14.98603	0.297701	21.14841	85.846052	25	84.212103
444856.679	24.118713	25.099875	15.005998	0.315788	21.27185	85.845104	25	84.174557
444857.033	23.957298	25.108894	15.011073	0.321152	21.27185	85.845104	25	84.152948
444859.544	24.004014	25.130117	15.041285	0.325269	21.254206	85.844155	25	84.03861
444860.6704	23.99702	25.11088	15.071414	0.329608	21.210882	85.841431	25	84.011626
444861.7713	24.056858	25.142698	15.026552	0.329106	21.064604	85.848107	25	83.933644
444862.091	24.062202	25.150451	15.04597	0.324505	21.180276	85.848023	25	83.910098
444863.8071	24.011622	25.170375	14.969546	0.334563	21.273591	85.845968	25	83.796087
444864.235	23.958603	25.175455	14.986533	0.325045	21.118062	85.842686	25	83.765587
444867.4081	24.04206	25.1359	14.981858	0.35671	21.180276	85.8421	25	83.665922
444867.9691	23.989978	25.120042	14.964349	0.348067	21.145467	85.839432	25	83.658244
444870.548	23.97668	25.178782	14.978747	0.34477	21.282978	85.843541	25	83.484524
444871.14	24.005688	25.197247	14.965075	0.354512	21.175592	85.840808	25	83.429219
444872.9251	24.040779	25.179964	14.956451	0.34952	21.153243	85.840185	25	83.335428
444873.816	23.882111	25.168875	14.953126	0.351588	21.150781	85.840761	25	83.296029
444875.825	23.96023	25.115281	14.984195	0.344789	21.154985	85.847131	25	83.245444
444877.1034	23.952299	25.089968	14.997783	0.349222	21.166464	85.846061	25	83.237866
444878.4771	24.001971	24.982444	14.978011	0.331285	21.175352	85.83389	25	83.315274
444878.8844	24.014726	24.948028	14.977201	0.333241	21.208309	85.832132	25	83.35487
444881.6571	23.925506	24.889665	14.976978	0.326386	21.151652	85.83866	25	83.490039
444882.004	23.915901	24.899355	14.961257	0.316142	21.120304	85.843569	25	83.492655
444883.2551	23.91866	24.909312	14.969695	0.296193	21.121785	85.844146	25	83.521731
444885.3152	23.984586	24.818268	14.959916	0.26056	21.165854	85.84515	25	83.709241
