Time (sec)	Fluid Temperature (C)	Flowrate (GPM)	"Pressure Drop (large pipe, (""WC)"	"Pressure Drop (small pipe, (""WC))"	Ambient Temperature (C)	Ambient Pressure (kPa)	Flow Setpoint (GPM)	Control Output (%)
624317.647	23.317917	10.265071	-0.069572	31.406502	20.773198	85.175289	10.4	41.737331
624318.1661	23.243079	10.282682	-0.075188	31.374501	20.753564	85.175103	10.4	41.74053
624320.1304	23.324026	10.364606	-0.098248	31.440048	20.702442	85.174099	10.4	41.716155
624322.129	23.278933	10.351363	-0.124697	31.500919	20.658103	85.172109	10.4	41.754762
624322.498	23.338811	10.363726	-0.126541	31.499876	20.623648	85.166484	10.4	41.747609
624325.365	23.352486	10.424638	-0.100008	31.563932	20.626982	85.17237	10.4	41.683307
624326.558	23.355443	10.45669	-0.076231	31.588184	20.634509	85.170705	10.4	41.634951
624327.976	23.331419	10.459506	-0.039984	31.590792	20.700083	85.173969	10.4	41.603878
624328.5923	23.28226	10.446632	-0.037442	31.569874	20.67575	85.168864	10.4	41.606273
624330.6875	23.249732	10.492472	-0.00357	31.612343	20.570278	85.172509	10.4	41.517174
624331.0411	23.225706	10.47767	0.000174	31.616422	20.586092	85.183714	10.4	41.521245
624332.79	23.285586	10.479774	-0.011262	31.589376	20.495687	85.169813	10.4	41.468804
624333.988	23.351747	10.29735	0.00674	31.571402	20.657832	85.170743	10.4	41.652914
624334.7751	23.330679	10.243756	0.025097	31.489781	20.710691	85.170715	10.4	41.742573
