Time (sec)	Fluid Temperature (C)	Flowrate (GPM)	"Pressure Drop (large pipe, (""WC)"	"Pressure Drop (small pipe, (""WC))"	Ambient Temperature (C)	Ambient Pressure (kPa)	Flow Setpoint (GPM)	Control Output (%)
1054047.447	21.434058	8.049483	7.516795	0.218427	21.516815	86.116345	8	33.475775
1054048.057	21.446838	8.058711	7.517084	0.200509	21.543335	86.120362	8	33.455539
1054049.623	21.422403	8.054613	7.543133	0.231373	21.476328	86.122928	8	33.431595
1054050.067	21.360942	8.03028	7.547165	0.231373	21.464986	86.120808	8	33.446097
1054051.682	21.377604	7.97584	7.539193	0.244914	21.529638	86.125736	8	33.502426
1054053.425	21.479047	7.980014	7.480706	0.252346	21.590348	86.12357	8	33.524285
1054054.498	21.37279	8.039902	7.440753	0.252048	21.546801	86.121096	8	33.458602
1054054.884	21.396308	8.052132	7.429912	0.247652	21.431901	86.121189	8	33.440371
1054056.583	21.429067	8.05162	7.407858	0.273897	21.465221	86.114262	8	33.408007
1054057.721	21.41759	8.082726	7.452571	0.300905	21.450783	86.119785	8	33.352659
1054058.205	21.462209	8.084964	7.441973	0.297515	21.433752	86.124295	8	33.335437
1054059.993	21.360764	8.056306	7.490299	0.319345	21.402518	86.122854	8	33.322147
1054061.076	21.360394	8.075014	7.517447	0.328137	21.517926	86.127912	8	33.276512
1054061.492	21.484792	8.083597	7.527049	0.324058	21.515065	86.12621	8	33.257619
1054063.285	21.4648	8.030657	7.543105	0.343504	21.540239	86.125532	8	33.269742
1054064.6	21.435552	8.02142	7.529787	0.343839	21.468049	86.126973	8	33.269636
1054064.898	21.560134	8.026097	7.541643	0.348607	21.468049	86.126973	8	33.262673
1054067.734	21.483503	8.042601	7.508264	0.347229	21.526171	86.120204	8	33.213237
1054068.795	21.429629	8.027019	7.495579	0.347099	21.407331	86.116782	8	33.214661
1054069.325	21.46129	8.021085	7.489731	0.344416	21.41413	86.121636	8	33.215407
1054070.97	21.415011	7.998756	7.467472	0.352612	21.413861	86.118577	8	33.228052
1054071.637	21.38243	7.992637	7.4854	0.354996	21.377476	86.121859	8	33.236447
1054073.471	21.561793	8.08726	7.429046	0.328118	21.407836	86.121273	8	33.114145
1054076.769	21.571802	8.049877	7.448874	0.329217	21.406591	86.123393	8	33.049405
1054077.4	21.576422	8.025242	7.442205	0.322773	21.389694	86.122593	8	33.066008
1054078.969	21.617882	7.995939	7.425889	0.309604	21.348597	86.123746	8	33.088696
1054079.82	21.487397	7.985529	7.399923	0.300235	21.521123	86.12078	8	33.101027
1054081.53	21.478141	7.976108	7.377097	0.294125	21.408947	86.116782	8	33.125044
1054081.804	21.491839	7.989753	7.37379	0.296398	21.49743	86.123374	8	33.112977
1054083.891	21.56773	8.007079	7.359597	0.274567	21.511498	86.120538	8	33.092183
1054084.311	21.546629	8.009275	7.354112	0.277827	21.438195	86.126443	8	33.088653
1054085.935	21.495911	7.984414	7.329236	0.276523	21.401912	86.120092	8	33.115215
1054086.261	21.496474	7.97397	7.348607	0.266893	21.458692	86.120724	8	33.127713
1054088.039	21.567922	7.948439	7.331592	0.254041	21.559892	86.125866	8	33.175208
1054089.436	21.42391	7.962479	7.333641	0.257934	21.458692	86.125225	8	33.180336
1054089.788	21.533316	7.96579	7.322214	0.257934	21.449302	86.130841	8	33.181079
1054090.654	21.418535	7.977155	7.344063	0.2584	21.36785	86.123374	8	33.176656
1054093.247	21.450937	7.996752	7.370298	0.227144	21.383669	86.125057	8	33.169713
1054093.679	21.43909	7.989619	7.368594	0.216639	21.415746	86.121673	8	33.177189
1054095.685	21.438541	7.959461	7.357539	0.214311	21.376635	86.122119	8	33.231204
1054095.991	21.462414	7.965647	7.340896	0.226064	21.414164	86.124844	8	33.228598
1054098.455	21.420578	7.978698	7.358526	0.211368	21.416991	86.122658	8	33.240923
1054099.531	21.530354	7.978606	7.353283	0.218651	21.384545	86.125485	8	33.2488
1054100.921	21.533316	7.985437	7.376156	0.213603	21.346779	86.124462	8	33.248825
1054101.193	21.406523	7.981237	7.360631	0.219303	21.442907	86.118177	8	33.254681
1054103.846	21.418919	7.993643	7.366955	0.206208	21.439844	86.120325	8	33.262143
1054104.419	21.543311	7.986049	7.348589	0.210679	21.436512	86.124072	8	33.271248
1054104.931	21.433536	7.993877	7.347946	0.210362	21.388752	86.117944	8	33.265824
1054108.185	21.532205	7.949369	7.341865	0.20524	21.366167	86.124955	8	33.329531
1054108.617	21.419111	7.94263	7.3445	0.204066	21.454418	86.124565	8	33.344068
1054110.524	21.438541	7.977985	7.333446	0.200471	21.394575	86.128098	8	33.333816
1054110.797	21.463908	7.978128	7.327802	0.196932	21.351626	86.124193	8	33.335247
1054113.603	21.533508	7.999158	7.355462	0.204718	21.35644	86.125085	8	33.330922
1054113.864	21.475193	8.018353	7.370922	0.217943	21.35644	86.125085	8	33.310531
1054115.646	21.575887	8.010474	7.392855	0.212727	21.301641	86.124081	8	33.309886
1054116.784	21.477977	8.016073	7.389576	0.211312	21.3214	86.123691	8	33.297309
1054120.88	21.422443	8.005478	7.469447	0.228187	21.318203	86.125541	8	33.288366
1054121.596	21.490194	8.010993	7.455197	0.233645	21.279559	86.125364	8	33.282449
1054122.918	21.450773	8.022275	7.464194	0.237557	21.290938	86.119172	8	33.264016
1054123.685	21.444849	7.999368	7.468189	0.22802	21.28131	86.117005	8	33.285806
1054127.113	21.439117	7.998538	7.447523	0.238879	21.371284	86.124611	8	33.276683
1054127.565	21.38413	8.012359	7.4279	0.219973	21.303662	86.123616	8	33.262698
1054129.359	21.382471	8.014924	7.423346	0.216881	21.258858	86.126471	8	33.250783
1054129.8	21.51242	8.000776	7.417358	0.216863	21.222064	86.126266	8	33.263787
1054132.238	21.505756	7.994079	7.410363	0.219563	21.208498	86.124369	8	33.273549
1054132.512	21.38062	7.992863	7.411407	0.221854	21.188132	86.12661	8	33.275442
1054134.492	21.585156	7.998546	7.416892	0.22476	21.213077	86.123607	8	33.276285
1054135.329	21.41412	7.993819	7.410838	0.21988	21.26751	86.124779	8	33.282
1054137.643	21.556473	7.995009	7.440408	0.222991	21.159753	86.121087	8	33.281521
1054138.464	21.479664	7.993349	7.436087	0.222171	21.274916	86.122231	8	33.284476
1054139.868	21.267141	7.959411	7.43347	0.232192	21.260104	86.123616	8	33.322906
1054140.128	21.463182	7.926948	7.426568	0.232676	21.340588	86.120604	8	33.360032
1054142.766	21.357679	7.828528	7.415979	0.240015	21.302216	86.117712	8	33.586584
1054143.838	21.381375	7.886078	7.397148	0.236104	21.244687	86.117498	8	33.57951
1054144.129	21.414134	7.888701	7.374284	0.234036	21.351696	86.122789	8	33.587765
1054147.644	21.537978	7.96734	7.358805	0.241636	21.246304	86.122026	8	33.586127
1054148.113	21.396733	7.968287	7.370689	0.243741	21.288146	86.12582	8	33.590404
1054149.94	21.481337	7.987356	7.387229	0.259834	21.254585	86.125355	8	33.585278
1054150.179	21.525939	7.988454	7.386363	0.261566	21.254585	86.125355	8	33.585202
1054152.864	21.334901	8.068166	7.439849	0.263019	21.321	86.127866	8	33.49426
1054153.515	21.416726	8.046641	7.447635	0.268886	21.294205	86.120743	8	33.503763
1054155.176	21.445796	8.033758	7.454117	0.282241	21.353213	86.126034	8	33.497077
1054155.697	21.525762	8.029123	7.47876	0.291387	21.349004	86.122714	8	33.496723
1054157.977	21.411735	8.010842	7.489898	0.294907	21.255226	86.124369	8	33.493089
1054158.57	21.530574	8.028243	7.495738	0.303494	21.219173	86.123263	8	33.473092
1054160.158	21.476524	8.025729	7.493521	0.311075	21.398518	86.122742	8	33.455677
1054161.512	21.47023	8.032535	7.501009	0.319234	21.354964	86.120018	8	33.433521
1054162.58	21.482996	8.037346	7.470806	0.303345	21.29276	86.126266	8	33.416477
1054164.14	21.552786	8.038293	7.44851	0.301576	21.273506	86.117414	8	33.397111
1054165.222	21.514107	8.036759	7.433358	0.295205	21.273506	86.122036	8	33.38542
1054166.825	21.491332	8.038586	7.428543	0.316086	21.216481	86.12237	8	33.363164
1054168.099	21.519468	8.037639	7.412738	0.307182	21.262767	86.126034	8	33.346763
1054168.832	21.479486	8.029341	7.40159	0.313068	21.251288	86.127642	8	33.349137
