Time (sec)	Fluid Temperature (C)	Flowrate (GPM)	"Pressure Drop (large pipe, (""WC)"	"Pressure Drop (small pipe, (""WC))"	Ambient Temperature (C)	Ambient Pressure (kPa)	Flow Setpoint (GPM)	Control Output (%)
1054464.135	21.419236	8.908888	7.523426	0.318954	21.324041	86.129409	9	34.30189
1054464.726	21.506416	8.924713	7.565932	0.321487	21.285765	86.124844	9	34.302646
1054466.756	21.409419	8.901026	7.679497	0.341418	21.311314	86.125002	9	34.386991
1054467.025	21.498272	8.912727	7.674477	0.333762	21.319322	86.121636	9	34.383643
1054468.698	21.599334	8.900766	7.713369	0.334265	21.420168	86.124462	9	34.445312
1054470.397	21.467723	8.914546	7.76733	0.336836	21.354497	86.123356	9	34.484321
1054470.874	21.421266	8.917077	7.77018	0.338326	21.363891	86.126536	9	34.494894
1054472.604	21.584897	8.921067	7.825314	0.326107	21.33043	86.124862	9	34.538566
1054473.713	21.585076	8.937629	7.825482	0.317874	21.286368	86.124369	9	34.546791
1054474.014	21.483834	8.936339	7.843959	0.310535	21.237999	86.127047	9	34.554377
1054475.325	21.46254	8.91525	7.853058	0.304947	21.323999	86.124109	9	34.607299
1054476.883	21.464021	8.897983	7.826059	0.283676	21.368429	86.12568	9	34.674139
1054477.212	21.577302	8.895066	7.84355	0.287587	21.304374	86.128349	9	34.688339
1054478.683	21.478829	8.922467	7.81208	0.266297	21.318952	86.124193	9	34.70657
1054480.499	21.466983	8.925735	7.802217	0.266241	21.410267	86.121766	9	34.746152
1054480.755	21.560644	8.924428	7.806138	0.274232	21.483941	86.122817	9	34.753799
1054482.352	21.409227	8.881865	7.815768	0.24903	21.304374	86.125457	9	34.844746
1054483.942	21.440697	8.85438	7.834208	0.23724	21.413091	86.12344	9	34.938576
1054485.259	21.612469	8.834205	7.847415	0.258604	21.302893	86.123746	9	35.029533
1054488.158	21.611359	8.868546	7.867531	0.226064	21.368059	86.127549	9	35.129712
1054488.432	21.625055	8.868311	7.85724	0.227219	21.382869	86.125857	9	35.141957
1054491.263	21.466421	8.89085	7.842888	0.212802	21.349176	86.123709	9	35.243969
1054492.116	21.436803	8.919105	7.83852	0.21148	21.456271	86.120948	9	35.245303
1054492.626	21.466983	8.942692	7.837468	0.220104	21.389396	86.122937	9	35.233002
1054493.272	21.430879	8.897162	7.843782	0.220606	21.323121	86.121189	9	35.29397
1054495.648	21.581923	8.900833	7.860239	0.214255	21.390507	86.123077	9	35.380063
1054498.159	21.540283	8.941376	7.887108	0.205538	21.357047	86.128572	9	35.400911
1054498.443	21.598211	8.944863	7.874451	0.202483	21.397541	86.120371	9	35.402811
1054500.369	21.543054	8.953278	7.871126	0.216714	21.327934	86.125039	9	35.424178
1054501.219	21.501783	8.93623	7.87962	0.236085	21.275726	86.122119	9	35.456433
1054501.558	21.473825	8.925702	7.889361	0.23642	21.324094	86.126369	9	35.474816
1054503.856	21.491774	8.935693	7.895545	0.242772	21.432576	86.121413	9	35.53369
1054504.557	21.513987	8.968592	7.923941	0.242046	21.400133	86.123272	9	35.51262
1054506.453	21.53713	8.987057	7.930032	0.269762	21.276837	86.127559	9	35.504106
1054507.132	21.573409	9.017735	7.957562	0.274362	21.298313	86.122482	9	35.473363
1054508.574	21.458276	9.049863	7.989767	0.29636	21.389396	86.125401	9	35.422564
1054510.058	21.674656	9.067834	8.010396	0.302693	21.479499	86.128619	9	35.380886
1054511.523	21.471974	9.080088	8.034573	0.335513	21.312753	86.125188	9	35.341614
1054512.607	21.589518	9.086953	8.039025	0.333576	21.312013	86.127075	9	35.297175
1054512.89	21.435514	9.079644	8.028277	0.334917	21.433084	86.12568	9	35.296915
1054514.949	21.509736	9.105133	8.053656	0.3498	21.35052	86.131343	9	35.207484
1054515.454	21.466051	9.109509	8.039602	0.349203	21.397541	86.124834	9	35.184983
1054518.097	21.559521	9.002438	8.035542	0.334042	21.334832	86.124369	9	35.231399
1054518.305	21.43402	8.98984	8.034452	0.342405	21.334832	86.124369	9	35.244364
1054520.351	21.532318	8.987158	8.041726	0.308821	21.325342	86.126229	9	35.256382
1054520.789	21.484932	8.995682	8.040347	0.321897	21.415175	86.128386	9	35.249409
1054523.629	21.492336	8.940622	7.952356	0.298502	21.342977	86.12092	9	35.335674
1054523.893	21.432169	8.942122	7.943369	0.299415	21.400736	86.125587	9	35.339313
1054526.867	21.439574	9.007534	7.904523	0.269762	21.382827	86.121766	9	35.297523
1054528.167	21.395516	8.961778	7.926959	0.243387	21.306554	86.124788	9	35.348413
1054528.878	21.472523	8.966363	7.9047	0.238506	21.387778	86.122705	9	35.350973
1054530.595	21.493625	8.985549	7.914367	0.232285	21.40666	86.12131	9	35.359183
1054531.392	21.504361	9.033083	7.896151	0.233831	21.555486	86.119739	9	35.307932
1054532.996	21.692041	8.987871	7.89263	0.219619	21.323724	86.127205	9	35.349898
1054533.509	21.451791	8.981559	7.876248	0.217757	21.483297	86.12078	9	35.358851
1054535.812	21.410887	8.950596	7.882693	0.21757	21.50662	86.12304	9	35.426013
1054536.129	21.472893	8.947612	7.881315	0.214907	21.430958	86.126852	9	35.434735
1054538.623	21.445676	8.99554	7.868705	0.217347	21.463908	86.125188	9	35.417586
1054538.965	21.318873	8.996906	7.875839	0.20889	21.366907	86.124918	9	35.411405
1054540.752	21.637066	8.970361	7.88667	0.212988	21.405179	86.124369	9	35.448463
1054541.033	21.408474	8.983562	7.873808	0.22178	21.430958	86.121636	9	35.437316
1054542.691	21.547113	8.99466	7.897464	0.221743	21.497598	86.130153	9	35.429947
1054544.338	21.378663	8.990578	7.950624	0.200732	21.406756	86.122212	9	35.440702
1054545.587	21.551185	8.991416	7.958009	0.206208	21.381209	86.122817	9	35.442809
1054546.018	21.402729	8.995926	7.962209	0.205389	21.423046	86.124341	9	35.439105
1054548.105	21.425314	8.980763	7.963169	0.183242	21.42971	86.127447	9	35.463227
1054548.991	21.363483	8.994576	7.987644	0.201589	21.419714	86.128898	9	35.452668
1054552.045	21.598939	8.99383	7.926977	0.206357	21.471408	86.126034	9	35.466035
1054552.81	21.564882	8.993159	7.930461	0.201738	21.403657	86.128619	9	35.468864
1054554.208	21.503979	8.986873	7.926083	0.20157	21.430917	86.129205	9	35.480276
1054555.08	21.48677	8.971844	7.903303	0.201645	21.450306	86.122705	9	35.501208
1054556.85	21.448638	8.959054	7.919499	0.199689	21.472752	86.126871	9	35.534866
1054557.124	21.345711	8.957486	7.937324	0.20686	21.403657	86.122482	9	35.54088
1054558.613	21.527851	8.96643	7.957422	0.203116	21.395608	86.123216	9	35.553119
1054561.758	21.418637	8.990385	7.954032	0.208481	21.418562	86.123077	9	35.547304
1054563.303	21.506021	8.979681	7.922041	0.21567	21.40991	86.119469	9	35.563265
1054563.985	21.348661	8.993528	7.937315	0.213212	21.397089	86.119757	9	35.552539
1054567.865	21.465465	8.95301	7.972398	0.240686	21.459013	86.127029	9	35.634721
1054568.32	21.505269	8.953396	7.978265	0.242958	21.41028	86.128628	9	35.641625
1054569.237	21.499345	8.954267	7.983686	0.247745	21.38941	86.125178	9	35.657051
1054570.885	21.389747	8.978307	7.993483	0.238134	21.447166	86.124425	9	35.651739
1054572.194	21.446763	9.004299	7.99814	0.264304	21.516259	86.125764	9	35.62678
1054572.509	21.444171	9.012253	7.976179	0.270227	21.430506	86.123328	9	35.617829
1054576.533	21.435286	9.092544	8.026564	0.293343	21.405193	86.128926	9	35.469596
1054577.368	21.531171	9.095964	8.01875	0.305394	21.403342	86.125532	9	35.440817
1054578.914	21.452316	9.092376	7.997944	0.312044	21.429492	86.125002	9	35.392141
1054579.172	21.428992	9.091513	8.016478	0.316738	21.429492	86.125002	9	35.385058
1054582.015	21.561706	9.138368	8.040571	0.334172	21.393853	86.124016	9	35.241398
1054582.36	21.403254	9.124898	8.04275	0.339071	21.466281	86.126657	9	35.240041
1054584.339	21.510619	9.053576	8.041772	0.345571	21.33656	86.128172	9	35.247009
1054585.773	21.501913	8.986555	8.05157	0.352612	21.386174	86.124639	9	35.308854
1054586.135	21.532831	8.984141	8.045656	0.348663	21.386174	86.124639	9	35.313101
1054587.38	21.486555	8.993872	8.033372	0.338028	21.557214	86.123886	9	35.309192
1054589.341	21.515061	8.992556	7.996286	0.303271	21.360257	86.124779	9	35.307729
1054590.701	21.466743	8.962264	7.972007	0.288239	21.448607	86.122119	9	35.354713
1054591.207	21.629627	8.966002	7.978377	0.302842	21.416397	86.125811	9	35.357391
1054592.973	21.530789	8.966446	7.970517	0.271941	21.434168	86.121543	9	35.369455
1054593.354	21.474887	8.972062	7.967639	0.264081	21.413065	86.122993	9	35.368
1054596.31	21.390105	8.981039	7.914852	0.231093	21.405056	86.122389	9	35.374635
1054596.997	21.51616	8.945693	7.9268	0.221668	21.44847	86.124462	9	35.419661
