Time (sec)	Fluid Temperature (C)	Flowrate (GPM)	"Pressure Drop (large pipe, (""WC)"	"Pressure Drop (small pipe, (""WC))"	Ambient Temperature (C)	Ambient Pressure (kPa)	Flow Setpoint (GPM)	Control Output (%)
1052087.27	21.293581	4.214578	-0.008273	19.47531	21.475993	86.131613	4	22.081672
1052088.143	21.207304	4.201502	-0.018201	19.388436	21.561274	86.133686	4	22.034411
1052088.486	21.23952	4.191972	-0.013078	19.402778	21.51685	86.135379	4	22.021475
1052089.295	21.3058	4.156215	-0.014475	19.345781	21.492653	86.13761	4	22.009812
1052091.428	21.308568	4.112503	-0.03163	19.22104	21.346545	86.127029	4	21.958187
1052092.346	21.268948	4.143591	-0.039528	19.222828	21.453914	86.136364	4	21.887024
1052092.975	21.174523	4.130373	-0.051887	19.200122	21.407265	86.134439	4	21.872132
1052093.476	21.370771	4.124741	-0.048608	19.144597	21.46354	86.135295	4	21.856851
1052096.174	21.22656	4.073049	-0.056422	19.053495	21.441563	86.130906	4	21.822758
1052096.603	21.186743	4.072597	-0.05659	19.037234	21.525971	86.13695	4	21.812447
1052098.988	21.285611	4.047149	-0.050741	18.950863	21.532131	86.135286	4	21.797972
1052099.421	21.34727	4.037083	-0.06323	18.947212	21.564471	86.137694	4	21.802341
1052101.297	21.204888	4.05595	-0.082378	18.941028	21.479191	86.136011	4	21.755532
1052103.02	21.289138	4.020755	-0.087305	18.918341	21.497095	86.138633	4	21.768583
1052103.299	21.253591	4.005298	-0.089177	18.887924	21.497095	86.139786	4	21.783057
1052105.11	21.249888	4.001082	-0.085507	18.845475	21.4281	86.135602	4	21.786862
1052105.602	21.209156	4.005097	-0.079873	18.874457	21.548789	86.139386	4	21.782289
1052107.314	21.129909	3.959257	-0.077694	18.816958	21.404776	86.127689	4	21.841838
1052108.922	21.316538	3.948545	-0.100846	18.791384	21.437726	86.132645	4	21.871113
1052109.38	21.203036	3.946558	-0.102141	18.750275	21.42662	86.136234	4	21.880992
1052111.045	21.096208	3.94121	-0.089344	18.74139	21.511399	86.140149	4	21.923152
1052111.597	21.33394	3.941722	-0.089791	18.704286	21.405886	86.138856	4	21.93364
1052113.413	21.168968	3.9437	-0.096544	18.728929	21.506351	86.132468	4	21.967969
1052113.686	21.18491	3.947061	-0.091812	18.701604	21.526948	86.137071	4	21.969751
1052115.465	21.198241	3.947614	-0.097028	18.69434	21.481412	86.131929	4	21.999688
1052116.206	21.159358	3.954957	-0.091421	18.734331	21.437726	86.132319	4	22.004253
1052117.684	21.206017	3.98229	-0.073074	18.726526	21.450448	86.130609	4	21.995222
1052119.369	21.137139	3.964889	-0.066583	18.76201	21.400097	86.133417	4	22.027367
1052120.84	21.23453	3.937891	-0.066862	18.78587	21.350215	86.138289	4	22.075938
1052121.131	21.232309	3.9337	-0.071063	18.74966	21.448833	86.133138	4	22.086023
1052122.998	21.148425	3.941588	-0.099272	18.767206	21.389596	86.133891	4	22.118401
1052125.004	21.226754	3.981636	-0.102588	18.823086	21.353177	86.129707	4	22.110721
1052125.264	21.201203	3.995089	-0.093247	18.820441	21.353177	86.129707	4	22.098415
1052127.342	21.110846	4.024267	-0.065726	18.899696	21.476229	86.125727	4	22.065063
1052128.882	21.193057	4.055204	-0.034992	18.917466	21.455127	86.135276	4	22.009849
1052129.293	21.099736	4.063678	-0.028156	18.934695	21.465863	86.131315	4	21.993494
1052131	21.139537	4.093208	-0.009418	18.9368	21.452165	86.13006	4	21.917619
1052132.505	21.178791	4.116216	0.007075	18.965783	21.407872	86.131036	4	21.842096
1052134.517	21.170468	4.116543	0.005883	18.945666	21.41834	86.133631	4	21.767868
1052135.103	21.21471	4.121229	0.006256	18.911599	21.506823	86.128675	4	21.739191
1052136.861	21.206193	4.081641	7.19E-05	18.824296	21.474749	86.134532	4	21.706848
1052137.961	21.137685	4.040737	-0.003188	18.813717	21.392928	86.129735	4	21.724174
1052138.239	21.133436	4.039161	-0.005702	18.763015	21.434394	86.134123	4	21.722116
1052140.467	21.12028	4.044207	-0.030755	18.684039	21.476229	86.134709	4	21.692465
1052141.352	21.250082	4.02948	-0.04899	18.647364	21.442539	86.135955	4	21.696938
1052143.222	21.151952	3.998735	-0.064618	18.609049	21.371218	86.13152	4	21.725887
1052143.493	21.16657	3.986188	-0.063239	18.630693	21.441799	86.137424	4	21.739612
1052145.027	21.205823	3.979952	-0.071463	18.601021	21.348632	86.126471	4	21.754548
1052146.825	21.276002	3.955418	-0.08235	18.537859	21.375527	86.129772	4	21.793441
1052147.093	21.193038	3.947899	-0.084362	18.536816	21.389596	86.135211	4	21.805114
1052149.103	21.231373	3.954563	-0.083971	18.518972	21.398616	86.13297	4	21.838655
1052149.822	21.158423	3.944194	-0.087221	18.508857	21.408848	86.130795	4	21.864782
1052150.853	21.20972	3.972358	-0.090751	18.512993	21.33086	86.131445	4	21.847371
1052153.87	21.246185	3.919174	-0.111501	18.533519	21.407131	86.141162	4	21.942935
1052154.312	21.23229	3.924195	-0.114034	18.537542	21.456136	86.139526	4	21.949331
1052156.81	21.207304	3.933365	-0.089447	18.526199	21.516078	86.140046	4	21.998257
1052157.768	21.301727	3.927355	-0.084976	18.539535	21.425005	86.138326	4	22.026218
1052158.365	21.199898	3.921681	-0.087659	18.54896	21.416623	86.133091	4	22.047083
1052160.642	21.152869	3.917926	-0.104124	18.539982	21.452165	86.135955	4	22.121923
1052160.928	21.200833	3.929057	-0.109824	18.573845	21.492519	86.138986	4	22.118164
1052162.652	21.195825	3.953381	-0.129857	18.594018	21.550404	86.135565	4	22.129847
1052163.386	21.125835	3.95375	-0.129848	18.615829	21.430456	86.140279	4	22.141112
1052165.916	21.158988	3.931504	-0.110383	18.68281	21.438467	86.130888	4	22.211015
1052166.336	21.273216	3.927917	-0.111929	18.656603	21.370343	86.138233	4	22.223885
