Time (sec)	Fluid Temperature (C)	Flowrate (GPM)	"Pressure Drop (large pipe, (""WC)"	"Pressure Drop (small pipe, (""WC))"	Ambient Temperature (C)	Ambient Pressure (kPa)	Flow Setpoint (GPM)	Control Output (%)
620053.7497	22.070732	11.862386	0.075621	35.575977	20.603876	85.220182	11.875	47.646619
620054.3902	22.104571	11.894689	0.075099	35.557257	20.584863	85.224701	11.875	47.614781
620054.9591	22.127344	11.909852	0.067677	35.545728	20.630804	85.222292	11.875	47.59341
620056.7601	22.114394	11.903381	0.043509	35.53159	20.575348	85.219001	11.875	47.583004
620058.605	22.130674	11.817995	0.025618	35.523171	20.643889	85.226728	11.875	47.687994
620059.278	22.089973	11.824969	0.018913	35.545653	20.608693	85.221307	11.875	47.695407
620060.58	22.022998	11.824885	0.002698	35.530845	20.640067	85.221409	11.875	47.712915
620062.4804	22.063332	11.840199	-0.035598	35.489867	20.62203	85.221893	11.875	47.723326
620062.933	22.090343	11.839981	-0.042564	35.534962	20.568191	85.21861	11.875	47.728862
620065.5571	21.90495	11.81952	-0.040534	35.526133	20.669705	85.226579	11.875	47.783663
620065.976	22.147324	11.788005	-0.038205	35.523693	20.645741	85.227537	11.875	47.824082
620067.542	22.101646	11.790586	-0.054541	35.496982	20.659819	85.224654	11.875	47.863149
620069.5891	22.124587	11.795406	-0.086644	35.500372	20.605611	85.219968	11.875	47.910264
620070.193	22.043923	11.792564	-0.096218	35.513783	20.605611	85.223139	11.875	47.928922
620072.101	22.015263	11.760168	-0.114425	35.505364	20.569673	85.222869	11.875	48.032249
620072.403	21.92793	11.765818	-0.120302	35.532838	20.671304	85.230531	11.875	48.037842
620074.827	22.136259	11.75591	-0.163003	35.545281	20.628211	85.225658	11.875	48.133699
620075.1172	22.021351	11.761157	-0.162565	35.556624	20.655374	85.224254	11.875	48.139658
620075.9293	22.181399	11.783436	-0.157694	35.597118	20.667599	85.22921	11.875	48.14639
620077.5367	22.108139	11.820216	-0.14798	35.563534	20.62006	85.230215	11.875	48.148172
620079.901	22.006752	11.82196	-0.115179	35.620289	20.533733	85.231144	11.875	48.185468
620080.5461	21.978628	11.813184	-0.104562	35.572065	20.565597	85.231024	11.875	48.206884
620082.3551	22.173461	11.810661	-0.055938	35.585532	20.649699	85.220554	11.875	48.249508
620084.7091	22.076688	11.889124	-0.03598	35.572717	20.529658	85.225156	11.875	48.182722
620085.022	22.186948	11.881949	-0.037144	35.622599	20.773062	85.222878	11.875	48.189081
620086.2031	22.161992	11.878663	-0.019635	35.63072	20.573125	85.223046	11.875	48.190599
620087.7002	22.217287	11.89733	-0.049176	35.631186	20.597695	85.220916	11.875	48.163929
620089.263	22.162159	11.912903	-0.076688	35.67805	20.59746	85.226598	11.875	48.133839
620089.694	22.151262	11.926205	-0.078159	35.677901	20.749354	85.223576	11.875	48.114379
620092.111	22.08022	11.925593	-0.096506	35.655978	20.639073	85.222915	11.875	48.074321
620092.413	22.129802	11.924495	-0.098695	35.605537	20.65822	85.22021	11.875	48.070401
620094.911	22.057852	11.909316	-0.10744	35.618948	20.652292	85.217095	11.875	48.048757
620095.18	22.08281	11.911277	-0.093815	35.64998	20.612027	85.224924	11.875	48.043991
620097.574	22.063199	11.940019	-0.013674	35.674399	20.685264	85.22829	11.875	47.974222
620098.017	22.097241	11.937186	-0.002042	35.679521	20.533733	85.227388	11.875	47.967686
620100.252	22.000663	11.935216	0.032594	35.658772	20.658708	85.222562	11.875	47.916814
620100.691	22.137942	11.931276	0.032808	35.676578	20.624994	85.229768	11.875	47.912178
620101.6655	21.998849	11.931444	0.040966	35.662609	20.594614	85.227341	11.875	47.893787
620104.1611	22.001976	11.938493	0.056156	35.61133	20.581764	85.227974	11.875	47.827017
620106.02	22.08207	11.985423	0.071178	35.623288	20.627958	85.230038	11.875	47.723865
620106.632	22.073763	11.965123	0.070545	35.586985	20.600912	85.22948	11.875	47.723119
620108.496	22.116517	11.924278	0.075695	35.568713	20.602394	85.228615	11.875	47.721622
620109.2241	21.995518	11.923749	0.06722	35.564801	20.589544	85.237504	11.875	47.715075
620110.9681	22.127044	11.921059	0.026251	35.559399	20.539156	85.229517	11.875	47.683918
620111.267	22.056001	11.93421	0.014554	35.574468	20.507914	85.23027	11.875	47.665802
620114.0042	22.01217	11.947562	-0.053805	35.556177	20.6014	85.225742	11.875	47.590975
620114.613	22.141677	11.950295	-0.053321	35.570166	20.594243	85.224338	11.875	47.574355
620117.0391	22.151262	11.930363	-0.036073	35.539674	20.603994	85.225882	11.875	47.549661
620117.2931	22.186411	11.93369	-0.037703	35.544722	20.488882	85.225556	11.875	47.541481
620118.5162	22.104474	11.904127	-0.046699	35.507115	20.650675	85.229368	11.875	47.555015
620120.754	22.138312	11.943615	-0.041204	35.527064	20.49754	85.224933	11.875	47.473156
620121.2191	22.07689	11.964519	-0.040925	35.52658	20.652157	85.220293	11.875	47.439613
620122.8851	22.170132	11.889711	-0.001316	35.515739	20.623259	85.226653	11.875	47.491551
620123.207	22.051191	11.885587	0.000258	35.483664	20.665123	85.224496	11.875	47.494228
620125.1013	22.068952	11.88277	-0.0041	35.526542	20.541749	85.224208	11.875	47.490236
620125.3611	22.170334	11.86692	0.005893	35.481261	20.541749	85.224208	11.875	47.506225
620127.162	22.102994	11.844993	0.036673	35.485359	20.628075	85.223938	11.875	47.542152
620127.589	22.085233	11.84843	0.027676	35.489103	20.541749	85.223669	11.875	47.542765
620130.019	22.116314	11.829344	0.020598	35.523208	20.603994	85.226244	11.875	47.581234
620132.796	22.132965	11.814818	0.023364	35.474556	20.640925	85.226291	11.875	47.637478
620133.219	22.090413	11.819764	0.031085	35.46731	20.557311	85.224478	11.875	47.639079
620134.8782	22.06912	11.793335	0.017525	35.481876	20.643636	85.223092	11.875	47.689042
620135.2111	22.138515	11.7758	0.018661	35.431212	20.652039	85.220823	11.875	47.716556
620136.979	22.028249	11.812983	-0.024208	35.444232	20.627335	85.224152	11.875	47.721064
620138.703	22.065252	11.792548	-0.06364	35.470644	20.58461	85.223762	11.875	47.782224
620139.8612	22.047288	11.770738	-0.098471	35.459748	20.71032	85.215402	11.875	47.841333
620140.1121	22.009747	11.770168	-0.099514	35.453583	20.623142	85.225844	11.875	47.850592
620141.7519	22.089841	11.748098	-0.139533	35.487036	20.586463	85.222692	11.875	47.934314
620144.68	22.026196	11.731645	-0.153801	35.468782	20.654886	85.223269	11.875	48.087255
620144.95	22.026769	11.744863	-0.152861	35.465354	20.601165	85.219308	11.875	48.086615
620146.68	22.028787	11.795314	-0.177298	35.515478	20.640554	85.21438	11.875	48.09489
620149.27	22.013448	11.802589	-0.168991	35.54081	20.574489	85.2214	11.875	48.147955
620149.54	22.064309	11.810552	-0.156418	35.520656	20.624253	85.2198	11.875	48.146184
620150.8207	22.053579	11.813033	-0.138174	35.556345	20.674521	85.221623	11.875	48.171553
620152.7891	22.161992	11.873114	-0.089587	35.58475	20.629576	85.227304	11.875	48.124014
620154.692	22.035817	11.871052	-0.050033	35.570985	20.584746	85.218034	11.875	48.130676
620156.425	22.144232	11.941536	-0.007081	35.616061	20.568561	85.21782	11.875	48.044851
620156.8521	21.979738	11.941175	-0.00316	35.635079	20.568561	85.21782	11.875	48.03544
620158.821	22.124049	11.904815	0.030265	35.599875	20.590791	85.22431	11.875	48.043666
620159.8841	22.113892	11.904337	0.015876	35.644671	20.661925	85.220554	11.875	48.034374
620160.5791	22.034337	11.936624	0.011769	35.617812	20.58968	85.225965	11.875	47.991159
620161.827	22.100571	11.940061	-0.020278	35.633142	20.663289	85.222246	11.875	47.960452
620163.5662	22.009174	11.950756	-0.05875	35.669389	20.599195	85.220656	11.875	47.908423
620164.55	22.161992	11.976891	-0.079128	35.650688	20.66984	85.220516	11.875	47.853103
620164.8341	22.124252	11.978282	-0.081484	35.613174	20.584746	85.221446	11.875	47.84205
620166.6151	22.023773	11.984627	-0.075961	35.622785	20.524606	85.221753	11.875	47.770992
620166.96	22.083718	11.981048	-0.081708	35.622636	20.559805	85.224617	11.875	47.762145
620169.806	22.168652	11.968484	-0.072124	35.57322	20.640202	85.224385	11.875	47.684856
620171.116	22.091321	11.969825	-0.044408	35.592722	20.533128	85.222469	11.875	47.644535
620171.646	22.142752	12.002095	-0.044985	35.587525	20.634392	85.223362	11.875	47.593057
620172.812	22.150892	11.988449	-0.032431	35.561374	20.676138	85.227499	11.875	47.557638
620174.5805	22.03454	11.921704	0.000463	35.560238	20.591551	85.219624	11.875	47.582446
620175.081	22.169022	11.909391	0.004645	35.494393	20.688364	85.220879	11.875	47.586412
620176.819	22.20565	11.838246	-0.000301	35.502067	20.719112	85.22033	11.875	47.662995
620177.169	22.022866	11.860885	-0.004119	35.494225	20.672687	85.22033	11.875	47.642703
620179.1272	22.062459	11.83087	-0.023267	35.455203	20.575249	85.219112	11.875	47.700832
620179.8701	22.038407	11.814592	-0.032878	35.489587	20.661573	85.226914	11.875	47.731582
620182.24	22.105954	11.75995	-0.069014	35.46541	20.687018	85.220833	11.875	47.865122
620182.6381	22.152372	11.780754	-0.076092	35.455892	20.632675	85.232177	11.875	47.858303
620184.713	22.075243	11.750596	-0.094485	35.447752	20.576614	85.221586	11.875	47.969088
