Time (sec)	Fluid Temperature (C)	Flowrate (GPM)	"Pressure Drop (large pipe, (""WC)"	"Pressure Drop (small pipe, (""WC))"	Ambient Temperature (C)	Ambient Pressure (kPa)	Flow Setpoint (GPM)	Control Output (%)
621798.9582	22.728925	10.807012	9.046856	0.233664	20.900043	85.201715	10.8	39.662711
621800.5622	22.72987	10.803181	9.047666	0.233999	20.857701	85.207508	10.8	39.662669
621801.6561	22.674398	10.803584	9.0331	0.229529	20.918933	85.208447	10.8	39.661378
621802.7271	22.755962	10.81852	9.038483	0.243256	20.823738	85.207685	10.8	39.641976
621802.991	22.674028	10.820481	9.033156	0.248937	20.846449	85.20709	10.8	39.638383
621804.487	22.759249	10.823952	9.013747	0.25188	20.823993	85.204244	10.8	39.623125
621807.259	22.692149	10.830548	9.026143	0.273021	20.773985	85.207508	10.8	39.585716
621807.518	22.735787	10.824496	9.023982	0.278702	20.820659	85.206839	10.8	39.589391
621810.415	22.777204	10.813315	9.044648	0.276598	20.828924	85.208122	10.8	39.567619
621810.674	22.661084	10.805713	9.032457	0.281198	20.763242	85.20616	10.8	39.574333
621811.924	22.596567	10.82909	9.046502	0.273729	20.824364	85.204774	10.8	39.549107
621813.712	22.730075	10.800097	9.038083	0.267657	20.838185	85.207015	10.8	39.565354
621815.277	22.696423	10.809618	9.026786	0.260802	20.960787	85.204468	10.8	39.5573
621815.9491	22.691245	10.794456	9.039219	0.254618	20.902891	85.20099	10.8	39.571042
621817.8131	22.605608	10.773476	9.033947	0.262777	20.888445	85.204821	10.8	39.599952
621818.126	22.711215	10.772084	9.031191	0.258437	20.888445	85.204821	10.8	39.604305
621819.285	22.730075	10.771171	8.989719	0.255978	20.813366	85.20496	10.8	39.61724
621821.3481	22.693834	10.76273	8.98197	0.236253	20.899788	85.201604	10.8	39.650416
621821.97	22.691615	10.760618	8.983218	0.240723	20.923378	85.203845	10.8	39.660444
621823.3951	22.763727	10.769612	8.983405	0.248136	20.870666	85.208215	10.8	39.668765
621824.431	22.657221	10.776971	8.964704	0.227256	20.863998	85.206485	10.8	39.668219
621826.195	22.642264	10.785797	9.00204	0.235284	20.818807	85.200293	10.8	39.666964
621827.381	22.609882	10.754583	9.006296	0.229212	20.818923	85.203482	10.8	39.709297
621828.215	22.636511	10.779963	9.006744	0.236048	20.872378	85.198721	10.8	39.692394
621829.0181	22.766151	10.784012	8.998762	0.221575	20.787321	85.201408	10.8	39.692941
621831.607	22.69182	10.824379	8.9737	0.209878	20.885227	85.20867	10.8	39.647278
621831.9631	22.728432	10.823331	8.969584	0.206078	20.851404	85.202552	10.8	39.645743
621833.756	22.729171	10.841981	8.953882	0.197789	20.868929	85.20709	10.8	39.604934
621834.713	22.731925	10.816416	8.938822	0.192052	20.838185	85.204774	10.8	39.620857
621835.4771	22.787599	10.83111	8.936643	0.200229	20.912521	85.203287	10.8	39.600838
621838.041	22.737102	10.826759	8.957411	0.197696	20.915855	85.206429	10.8	39.576802
