Time (sec)	Fluid Temperature (C)	Flowrate (GPM)	"Pressure Drop (large pipe, (""WC)"	"Pressure Drop (small pipe, (""WC))"	Ambient Temperature (C)	Ambient Pressure (kPa)	Flow Setpoint (GPM)	Control Output (%)
449204.4597	25.445612	23.539391	13.870892	0.31983	21.537324	85.770038	23.5	74.77361
449205.0641	25.52861	23.583932	13.852601	0.309287	21.548664	85.772456	23.5	74.716434
449207.2551	25.630593	23.539299	13.858441	0.314689	21.534226	85.770494	23.5	74.697093
449207.5151	25.533587	23.550815	13.853085	0.32145	21.558289	85.775003	23.5	74.681657
449209.245	25.41665	23.60316	13.847162	0.331452	21.585312	85.766867	23.5	74.580985
449211.0601	25.591497	23.564604	13.854305	0.327653	21.687712	85.76577	23.5	74.566712
449211.3321	25.597948	23.560723	13.835297	0.325585	21.687712	85.76577	23.5	74.564912
449212.1234	25.418676	23.538829	13.834208	0.327336	21.56162	85.765687	23.5	74.579067
449213.6471	25.50352	23.594334	13.85085	0.328025	21.531499	85.766003	23.5	74.485186
449217.168	25.417382	23.603085	13.842468	0.334544	21.490876	85.764887	23.5	74.36501
449217.63	25.439147	23.590881	13.850971	0.338177	21.579118	85.769545	23.5	74.360725
449219.5771	25.522514	23.612498	13.811316	0.339872	21.54395	85.766523	23.5	74.296233
449222.411	25.429186	23.602062	13.772293	0.333054	21.570974	85.766858	23.5	74.191444
449222.705	25.505727	23.60508	13.79227	0.33013	21.485594	85.766077	23.5	74.178366
449225.583	25.45574	23.537312	13.827446	0.336165	21.695719	85.765956	23.5	74.162069
449225.886	25.482669	23.544948	13.847395	0.337916	21.481386	85.765928	23.5	74.150088
449227.918	25.578943	23.567487	13.82793	0.337264	21.529377	85.767565	23.5	74.082356
449228.377	25.524352	23.563724	13.806612	0.334321	21.564311	85.767184	23.5	74.076558
449229.63	25.558099	23.590076	13.804405	0.345311	21.477918	85.772697	23.5	74.020251
449231.626	25.516599	23.596312	13.758687	0.3525	21.553674	85.768922	23.5	73.950221
449232.4011	25.494098	23.573346	13.746505	0.353953	21.555056	85.76843	23.5	73.951727
449234.1426	25.600329	23.591669	13.738533	0.337134	21.538903	85.760591	23.5	73.884281
449234.413	25.517706	23.589992	13.733969	0.33393	21.513224	85.762209	23.5	73.877702
449235.98	25.495942	23.579599	13.748647	0.336351	21.51642	85.76524	23.5	73.847796
449237.856	25.64809	23.538184	13.763548	0.339462	21.507165	85.765687	23.5	73.849334
449238.6491	25.573029	23.528503	13.771176	0.345255	21.576021	85.76723	23.5	73.850299
449240.989	25.599955	23.530053	13.7958	0.338009	21.564681	85.761986	23.5	73.836786
449241.9411	25.602905	23.528276	13.797951	0.330968	21.603414	85.765463	23.5	73.828185
449242.5591	25.522864	23.528369	13.788228	0.334321	21.423866	85.769424	23.5	73.821249
449244.2921	25.551817	23.518227	13.821653	0.320332	21.529377	85.766626	23.5	73.817632
449246.485	25.531898	23.465001	13.801872	0.321245	21.49865	85.765631	23.5	73.878275
449246.916	25.397623	23.454968	13.793555	0.320761	21.537151	85.764124	23.5	73.8943
449248.729	25.594603	23.396303	13.772135	0.310311	21.50851	85.766821	23.5	74.011509
449250.186	25.76979	23.459084	13.749625	0.313552	21.444599	85.769954	23.5	73.984897
449250.9453	25.434514	23.461774	13.731343	0.310647	21.513088	85.768783	23.5	73.991876
449251.432	25.561776	23.475806	13.745592	0.314223	21.582684	85.766179	23.5	73.982822
449253.712	25.629456	23.482478	13.741364	0.310777	21.572319	85.768169	23.5	74.000187
449254.275	25.519907	23.474087	13.756349	0.317315	21.569592	85.768532	23.5	74.013396
449256.8651	25.441148	23.451096	13.812983	0.299694	21.551823	85.767676	23.5	74.078122
449257.1411	25.441335	23.461204	13.77952	0.31046	21.510127	85.769638	23.5	74.071781
449258.8	25.431188	23.455513	13.74956	0.298875	21.452743	85.767583	23.5	74.093729
