Time (sec)	Fluid Temperature (C)	Flowrate (GPM)	"Pressure Drop (large pipe, (""WC)"	"Pressure Drop (small pipe, (""WC))"	Ambient Temperature (C)	Ambient Pressure (kPa)	Flow Setpoint (GPM)	Control Output (%)
622066.229	22.803793	12.311153	9.808212	0.240574	20.956133	85.208977	12.3	42.854263
622068.626	22.93173	12.28739	9.826438	0.246516	20.973541	85.205221	12.3	42.877157
622069.179	22.984437	12.303265	9.834158	0.242604	20.848717	85.207768	12.3	42.862706
622070.738	22.971496	12.320985	9.832696	0.245696	20.917126	85.209517	12.3	42.835268
622072.0494	22.997047	12.321756	9.828123	0.247484	20.907612	85.202998	12.3	42.828855
622073.476	23.026584	12.327053	9.828356	0.242288	20.884901	85.19926	12.3	42.811132
622074.0722	22.920843	12.317875	9.828682	0.246833	20.871937	85.201278	12.3	42.81599
622075.7504	22.812133	12.328847	9.84553	0.254637	20.777109	85.200823	12.3	42.78892
622078.5611	22.921212	12.310717	9.88472	0.259499	20.866011	85.208754	12.3	42.783769
622079.629	22.801984	12.300332	9.880687	0.264658	21.052683	85.206206	12.3	42.791874
622080.5202	23.026214	12.320364	9.866159	0.261473	20.841934	85.212548	12.3	42.768943
622081.6234	22.977617	12.312762	9.851537	0.260374	20.868719	85.206104	12.3	42.774771
622083.5107	23.002388	12.302754	9.839057	0.261268	20.870571	85.20629	12.3	42.7757
622084.9092	22.940644	12.30837	9.834382	0.262441	20.804266	85.209386	12.3	42.76657
622085.1741	23.000909	12.315888	9.834727	0.266577	20.904278	85.203528	12.3	42.75804
622086.957	22.993884	12.310935	9.809413	0.262367	20.910945	85.209117	12.3	42.758871
622088.25	22.774989	12.316207	9.801832	0.259499	20.926988	85.214463	12.3	42.753352
622090.11	23.07485	12.327724	9.811397	0.26205	20.865756	85.210586	12.3	42.725979
622090.3911	22.95268	12.326835	9.819444	0.262982	20.865756	85.210586	12.3	42.724121
622092.954	22.854327	12.290718	9.833832	0.260113	20.833646	85.209014	12.3	42.746639
622093.5519	22.905353	12.290349	9.849702	0.274474	20.861311	85.210511	12.3	42.749202
622094.0831	22.930496	12.286216	9.859928	0.262665	20.907728	85.207062	12.3	42.755555
622096.734	22.896109	12.32277	9.916972	0.277659	20.840684	85.205314	12.3	42.718622
622097.1594	23.032744	12.302201	9.91483	0.27846	20.796858	85.202171	12.3	42.737497
622098.8111	23.077643	12.282973	9.89692	0.277641	20.83353	85.19926	12.3	42.765095
622099.2114	22.930496	12.29086	9.895141	0.272071	20.830683	85.201185	12.3	42.759377
622101.122	23.032744	12.273325	9.844487	0.248472	20.875132	85.206336	12.3	42.784746
622102.517	22.948448	12.288966	9.815299	0.255978	20.83353	85.205407	12.3	42.781417
622103.704	23.028143	12.277013	9.790433	0.25121	20.78549	85.206234	12.3	42.803212
622104.425	23.003907	12.288773	9.771201	0.23683	20.796974	85.207313	12.3	42.795466
622106.297	23.037181	12.265379	9.757045	0.232416	20.883281	85.209386	12.3	42.834292
622106.656	23.036276	12.26553	9.760547	0.237482	20.764746	85.210855	12.3	42.838705
622108.887	22.967139	12.267315	9.76701	0.231652	20.891546	85.208345	12.3	42.860544
622109.236	23.119087	12.270249	9.776947	0.22165	20.815866	85.209386	12.3	42.861172
622111.5281	22.929796	12.273241	9.814182	0.233254	20.779309	85.202413	12.3	42.882467
622111.882	23.042602	12.275865	9.815886	0.232472	20.718555	85.20947	12.3	42.88288
622114.367	23.069959	12.288806	9.814405	0.240518	20.869322	85.210363	12.3	42.880129
