Time (sec)	Fluid Temperature (C)	Flowrate (GPM)	"Pressure Drop (large pipe, (""WC)"	"Pressure Drop (small pipe, (""WC))"	Ambient Temperature (C)	Ambient Pressure (kPa)	Flow Setpoint (GPM)	Control Output (%)
18967.93469	23.681387	10.122043	8.613446	0.342498	22.024614	86.090988	10	37.495444
18968.48439	23.666607	10.069781	8.59657	0.34898	22.039045	86.08183	10	37.530496
18970.37699	23.551856	10.022147	8.468039	0.336798	21.939351	86.082146	10	37.555788
18971.97199	23.58125	10.048667	8.327614	0.339406	22.032604	86.080788	10	37.511727
18972.45106	23.570164	10.035466	8.287315	0.32959	22.035934	86.087223	10	37.51875
18974.65198	23.674366	10.028601	8.157601	0.330763	21.938611	86.086163	10	37.502089
18975.38199	23.642421	10.038173	8.128907	0.341529	22.029424	86.090616	10	37.486011
18976.73399	23.653506	10.041845	8.063882	0.333166	21.853493	86.088766	10	37.465131
18977.00706	23.649072	10.047863	8.054001	0.332384	21.99745	86.090217	10	37.454947
18979.40706	23.675139	10.001863	8.017083	0.326479	22.033192	86.086562	10	37.486376
18979.66498	23.623408	10.001008	8.0182	0.329944	22.033192	86.086562	10	37.487438
18981.86121	23.63006	9.997345	7.993781	0.312211	21.964145	86.08832	10	37.491455
18982.45199	23.640036	9.999357	7.989478	0.310162	21.985827	86.091174	10	37.489597
18984.48822	23.66664	9.989558	7.987271	0.290493	21.8885	86.091026	10	37.501813
18984.91499	23.558373	9.98033	7.993437	0.286488	21.956004	86.087743	10	37.513281
18986.12871	23.751621	9.970045	8.0018	0.269985	21.966584	86.085614	10	37.529829
18988.25506	23.683099	9.95645	8.017446	0.258921	21.913665	86.08368	10	37.567618
18989.79005	23.74665	9.956969	8.009195	0.245957	21.930318	86.089036	10	37.593136
18990.23212	23.706007	9.956944	8.009949	0.24903	21.958662	86.087567	10	37.599414
18991.38799	23.733349	9.980196	7.993092	0.26423	21.944751	86.084944	10	37.588294
18992.9023	23.850634	10.00913	7.975481	0.259722	21.954372	86.090765	10	37.558388
18995.10324	23.590522	9.980095	7.970014	0.242232	21.901082	86.084591	10	37.584253
18996.05809	23.655219	9.962585	7.979169	0.239587	21.897971	86.087697	10	37.608696
18996.48599	23.710072	9.960666	7.981357	0.24646	21.842087	86.090654	10	37.616903
18997.989	23.775098	9.968779	7.994591	0.24903	21.974574	86.088199	10	37.625986
18998.752	23.638189	9.943332	7.995253	0.229249	21.926836	86.085846	10	37.660728
19000.85599	23.717461	9.970707	7.972622	0.222655	21.915583	86.084396	10	37.665772
19002.77298	23.728915	9.998736	7.944058	0.230199	21.886717	86.091779	10	37.646042
19003.183	23.7533	10.009298	7.949804	0.220215	21.912253	86.083606	10	37.634972
19004.698	23.633755	10.008401	7.980715	0.247112	21.974574	86.087343	10	37.638297
19005.65198	23.813522	10.001025	8.000282	0.243144	21.840086	86.089873	10	37.641553
19006.878	23.744802	10.017822	8.015425	0.246479	21.968503	86.091825	10	37.623397
19008.562	23.808719	10.001678	8.020166	0.252476	21.886936	86.090496	10	37.629153
19008.93	23.613264	10.013128	8.015341	0.256313	21.95222	86.090523	10	37.616542
19010.50499	23.667379	10.013472	8.012016	0.247708	21.891528	86.094168	10	37.61212
19011.876	23.693613	10.008627	7.987364	0.254842	22.045253	86.094364	10	37.61196
19013.481	23.631739	10.03016	7.987858	0.254712	21.925205	86.096372	10	37.580978
19013.75411	23.729654	10.021988	7.981078	0.24659	21.885237	86.088506	10	37.586574
19014.99506	23.693613	10.021435	7.981646	0.249198	21.963322	86.091779	10	37.579157
19017.10105	23.69714	10.006205	8.00125	0.234651	21.967022	86.08925	10	37.583229
19017.41	23.750143	10.007889	8.000943	0.245957	22.005357	86.097255	10	37.5807
19019.69999	23.703959	9.987949	8.02715	0.235135	22.002026	86.08898	10	37.602193
19019.99399	23.649072	9.985082	8.01983	0.242735	22.056791	86.08116	10	37.606715
19021.82806	23.683637	9.951236	8.017204	0.234446	21.998696	86.094801	10	37.657891
19022.153	23.791892	9.953055	8.003746	0.235265	21.998696	86.094801	10	37.661296
19023.60398	23.767138	9.951337	7.991844	0.229249	21.981303	86.095805	10	37.687584
19025.44298	23.77839	9.958252	7.969557	0.230516	21.947998	86.089119	10	37.711023
19025.946	23.625424	9.952745	7.959527	0.225673	21.957688	86.090858	10	37.723891
19027.2446	23.726866	9.972333	7.946312	0.231112	21.90899	86.092262	10	37.724003
