Time (sec)	Fluid Temperature (C)	Flowrate (GPM)	"Pressure Drop (large pipe, (""WC)"	"Pressure Drop (small pipe, (""WC))"	Ambient Temperature (C)	Ambient Pressure (kPa)	Flow Setpoint (GPM)	Control Output (%)
450882.9947	25.942226	11.486189	-0.036753	30.732448	21.710328	85.754677	11.5	43.75605
450884.392	25.778313	11.513983	-0.044185	30.701397	21.627413	85.752529	11.5	43.730463
450884.882	25.84746	11.507353	-0.055994	30.724438	21.771029	85.755403	11.5	43.73676
450886.845	25.813534	11.48494	-0.060073	30.743549	21.483039	85.749461	11.5	43.756
450887.1181	25.728714	11.494152	-0.061405	30.740122	21.558425	85.752576	11.5	43.747841
450888.9201	25.724101	11.458428	-0.061861	30.705123	21.563373	85.756035	11.5	43.799703
450890.541	25.977435	11.463533	-0.066648	30.712648	21.59817	85.754529	11.5	43.814647
450891.086	25.814084	11.453164	-0.073959	30.678841	21.616308	85.760005	11.5	43.833263
450892.59	25.77038	11.455461	-0.064394	30.714343	21.672573	85.7516	11.5	43.846725
450893.397	25.73387	11.456123	-0.060762	30.727735	21.560041	85.752799	11.5	43.857574
450896.6021	25.832334	11.458537	-0.03543	30.691767	21.62903	85.753906	11.5	43.899226
450897.8234	25.782181	11.452921	-0.042676	30.72401	21.577205	85.754789	11.5	43.923565
450899.2441	25.786419	11.447439	-0.050154	30.711605	21.634212	85.755049	11.5	43.953223
450899.5234	25.780706	11.449627	-0.048245	30.681579	21.661234	85.754343	11.5	43.956523
450902.3872	25.787894	11.472292	-0.085275	30.720117	21.705417	85.753999	11.5	43.981667
450903.029	25.809283	11.47971	-0.091971	30.692419	21.598306	85.755682	11.5	43.978564
450904.7401	25.731838	11.469509	-0.091384	30.742636	21.590298	85.748206	11.5	44.004092
450905.0003	25.799326	11.476776	-0.090872	30.749677	21.632127	85.750995	11.5	43.999307
450907.0561	25.759498	11.457422	-0.104581	30.768844	21.632497	85.748968	11.5	44.045599
450907.977	25.918064	11.448009	-0.098248	30.715386	21.61769	85.756239	11.5	44.070025
450908.462	25.862015	11.454346	-0.104292	30.762902	21.649154	85.756714	11.5	44.07111
450910.015	25.7831	11.456802	-0.084464	30.719241	21.591778	85.754482	11.5	44.09004
450911.343	25.728331	11.504436	-0.079063	30.748336	21.64781	85.755319	11.5	44.05674
450911.977	25.747508	11.508191	-0.076474	30.767428	21.597097	85.753338	11.5	44.051912
450913.3209	25.810939	11.517772	-0.072404	30.761281	21.553415	85.755858	11.5	44.036662
450914.664	25.758941	11.466039	-0.060017	30.765472	21.66285	85.752511	11.5	44.093012
450915.798	25.763735	11.48121	-0.056869	30.814516	21.614495	85.754454	11.5	44.087688
450916.4471	25.779593	11.477514	-0.053647	30.796374	21.558228	85.747592	11.5	44.096272
450917.347	25.784387	11.461806	-0.052026	30.800434	21.64781	85.7463	11.5	44.122001
450918.541	25.815364	11.483398	-0.057298	30.77106	21.644984	85.750419	11.5	44.107382
450921.296	25.730725	11.484865	-0.077936	30.809151	21.648316	85.758462	11.5	44.117065
450921.7311	25.898514	11.491956	-0.077004	30.786055	21.58414	85.752232	11.5	44.112023
450923.667	25.775717	11.488947	-0.096693	30.78978	21.518012	85.753589	11.5	44.118068
450924.8892	25.689419	11.477656	-0.088506	30.765938	21.550219	85.753757	11.5	44.134461
450925.321	25.681674	11.469995	-0.088283	30.758934	21.613384	85.763232	11.5	44.147019
450927.5561	25.758197	11.453952	-0.090173	30.799801	21.526157	85.755496	11.5	44.183004
450927.8351	25.781061	11.448646	-0.081372	30.789426	21.569839	85.758211	11.5	44.193482
450928.9671	25.945155	11.449585	-0.075114	30.773947	21.676818	85.754305	11.5	44.213185
450930.637	25.772948	11.483758	-0.081233	30.807028	21.53282	85.754436	11.5	44.189223
450931.3892	25.643867	11.534309	-0.076213	30.745989	21.57886	85.753022	11.5	44.134869
