Time (sec)	Fluid Temperature (C)	Flowrate (GPM)	"Pressure Drop (large pipe, (""WC)"	"Pressure Drop (small pipe, (""WC))"	Ambient Temperature (C)	Ambient Pressure (kPa)	Flow Setpoint (GPM)	Control Output (%)
1055318.796	21.470501	1.086963	1.743582	0.240351	21.331181	86.120697	1	7.237781
1055319.348	21.457905	1.032807	1.723987	0.251061	21.359691	86.124109	1	7.281799
1055322.986	21.382567	0.992977	1.633286	0.254469	21.286749	86.125262	1	7.320039
1055323.587	21.409224	0.999657	1.621337	0.251918	21.280454	86.119153	1	7.313746
1055324.982	21.477345	0.996304	1.584876	0.257077	21.380795	86.122305	1	7.31838
1055326.565	21.528064	1.013227	1.552605	0.257673	21.381165	86.117777	1	7.300191
1055327.006	21.48456	1.015096	1.554403	0.267098	21.299338	86.124955	1	7.296308
1055329.38	21.504922	1.036118	1.552233	0.294889	21.221072	86.121766	1	7.257225
1055329.648	21.453092	1.033956	1.54196	0.306027	21.221072	86.121766	1	7.256056
1055331.788	21.507143	1.050057	1.537602	0.311597	21.196262	86.122817	1	7.204554
1055332.055	21.580441	1.060208	1.531827	0.309362	21.196262	86.122817	1	7.189436
1055334.267	21.590806	1.076661	1.529127	0.325585	21.350435	86.125857	1	7.118669
1055334.837	21.46549	1.080308	1.533727	0.329478	21.319937	86.123904	1	7.100134
1055338.229	21.530095	1.094163	1.494165	0.339238	21.340672	86.124862	1	6.970998
1055338.49	21.488813	1.092453	1.495385	0.336035	21.242043	86.130255	1	6.964612
1055339.921	21.553228	1.076544	1.485746	0.338624	21.347201	86.124472	1	6.937156
1055342.481	21.473635	1.053016	1.460935	0.326516	21.336093	86.122389	1	6.914447
1055342.751	21.637439	1.053167	1.45328	0.329776	21.344004	86.121589	1	6.909503
1055345.145	21.564144	1.001233	1.408204	0.30111	21.229219	86.119655	1	6.932147
1055345.506	21.648544	0.984243	1.401666	0.29867	21.38251	86.114708	1	6.950149
1055346.793	21.608196	0.976054	1.394299	0.304295	21.28328	86.120966	1	6.966871
1055348.976	21.567476	0.96587	1.363305	0.269184	21.340672	86.122566	1	6.995165
1055349.415	21.622443	0.953573	1.360064	0.265533	21.388805	86.121143	1	7.013718
1055351.154	21.63595	0.941109	1.346494	0.248509	21.275134	86.130804	1	7.061611
1055353.626	21.664642	0.934639	1.32729	0.227554	21.363122	86.12078	1	7.113133
1055354.373	21.530638	0.911597	1.324012	0.219396	21.306978	86.120371	1	7.155608
1055356.998	21.637069	0.899669	1.311309	0.205072	21.273517	86.123374	1	7.247726
1055357.258	21.605605	0.894992	1.296706	0.197845	21.273517	86.123374	1	7.261354
1055359.204	21.476588	0.872856	1.283779	0.204737	21.300782	86.122742	1	7.363736
1055359.714	21.508236	0.879125	1.284738	0.19004	21.437404	86.118493	1	7.378338
1055361.089	21.682409	0.868547	1.284412	0.210399	21.310174	86.124183	1	7.442041
1055365.586	21.556551	0.926315	1.313935	0.300924	21.339425	86.127057	1	7.563443
1055365.857	21.66131	0.931973	1.307397	0.300756	21.322023	86.124779	1	7.564087
1055367.947	21.612078	0.979683	1.346019	0.318861	21.19636	86.124611	1	7.548757
1055372.124	21.543595	0.973464	1.345181	0.329869	21.366454	86.123653	1	7.555647
1055372.532	21.617631	0.95815	1.348338	0.337413	21.310409	86.126434	1	7.574511
1055374.283	21.53545	0.981451	1.313945	0.313646	21.394827	86.124695	1	7.571212
1055374.545	21.583756	0.97089	1.317027	0.312491	21.344103	86.121673	1	7.58396
1055376.701	21.540263	0.950497	1.295514	0.299266	21.285971	86.1233	1	7.627351
1055376.974	21.631146	0.945074	1.29665	0.302358	21.410007	86.124844	1	7.63742
1055378.089	21.719053	0.960891	1.302173	0.282558	21.302127	86.130358	1	7.640772
1055379.805	21.565255	0.909853	1.299826	0.271624	21.321146	86.127559	1	7.729759
1055380.134	21.598563	0.897054	1.30113	0.263503	21.288563	86.128042	1	7.753216
1055383.039	21.656317	0.913449	1.288864	0.252514	21.395197	86.129437	1	7.827402
1055383.521	21.788456	0.932602	1.283295	0.241636	21.316703	86.123523	1	7.820511
