Time (sec)	Fluid Temperature (C)	Flowrate (GPM)	"Pressure Drop (large pipe, (""WC)"	"Pressure Drop (small pipe, (""WC))"	Ambient Temperature (C)	Ambient Pressure (kPa)	Flow Setpoint (GPM)	Control Output (%)
1051727.188	21.158377	2.115573	-0.058266	11.769211	21.500124	86.129242	2	12.558551
1051733.39	21.224118	1.975839	0.00702	11.611464	21.508133	86.132822	2	12.634272
1051733.862	21.258184	1.97863	-0.004622	11.562178	21.537379	86.137954	2	12.632803
1051734.848	21.241696	1.962486	-0.034015	11.528744	21.385589	86.140372	2	12.661117
1051737.493	21.154326	1.925866	-0.089559	11.489666	21.526138	86.138215	2	12.761897
1051737.758	21.157288	1.931599	-0.089363	11.460813	21.464078	86.143133	2	12.761784
1051739.726	21.314663	1.865114	-0.088339	11.392603	21.518499	86.133221	2	12.898449
1051741.775	21.276895	1.858467	-0.099468	11.370791	21.437792	86.135118	2	12.9926
1051742.476	21.23246	1.844846	-0.109433	11.369506	21.457044	86.132775	2	13.041008
1051743.339	21.227647	1.872188	-0.107552	11.41136	21.401509	86.131092	2	13.051597
1051744.082	21.123393	1.911046	-0.105931	11.4043	21.369668	86.134086	2	13.042073
1051746.114	21.256529	1.933803	-0.100986	11.496036	21.462227	86.130683	2	13.060741
1051747.931	21.174323	1.901709	-0.102672	11.562998	21.519104	86.133138	2	13.15064
1051749.138	21.122304	1.936569	-0.1054	11.593117	21.489253	86.135788	2	13.147366
1051749.433	21.081175	1.944817	-0.101731	11.619194	21.437287	86.135341	2	13.144892
1051751.436	21.135636	1.984539	-0.068269	11.663711	21.44136	86.133984	2	13.129637
1051753.225	21.176741	1.950114	-0.053172	11.652647	21.507258	86.133668	2	13.176441
1051753.948	21.101739	1.968664	-0.048944	11.658999	21.460241	86.132245	2	13.165249
1051755.631	21.141191	2.009785	-0.028287	11.648791	21.419146	86.138717	2	13.137575
1051755.926	21.201922	2.017983	-0.019151	11.666822	21.47505	86.130757	2	13.128843
1051756.822	21.230435	2.046758	-0.011206	11.634877	21.508874	86.128154	2	13.078103
1051759.594	21.265242	2.026909	1.60E-05	11.621578	21.526138	86.14	2	13.061036
1051759.868	21.11749	2.022769	-0.003383	11.631376	21.36472	86.142668	2	13.062364
1051760.738	21.157485	2.009442	-0.027551	11.599655	21.470237	86.133361	2	13.066189
1051764.363	21.256726	1.997849	-0.056376	11.532041	21.449875	86.135602	2	13.076066
1051765.243	21.167309	1.974028	-0.060324	11.516581	21.404707	86.13165	2	13.103923
1051765.666	21.234138	1.966509	-0.060371	11.511272	21.389022	86.135825	2	13.115506
1051768.393	21.258577	1.947642	-0.039547	11.47862	21.436917	86.129353	2	13.176922
1051768.732	21.221352	1.95252	-0.0372	11.484916	21.436917	86.129353	2	13.177524
1051770.906	21.278376	1.93346	-0.031109	11.438573	21.471583	86.13112	2	13.239411
1051771.261	21.173582	1.939788	-0.033083	11.432128	21.464044	86.13072	2	13.24045
1051773.413	21.227647	1.910468	-0.042741	11.378931	21.445667	86.13337	2	13.3288
1051774.561	21.240433	1.913377	-0.054532	11.383513	21.468756	86.130469	2	13.35977
1051775.065	21.240803	1.916226	-0.0597	11.378261	21.547105	86.132319	2	13.371331
1051776.901	21.176	1.915095	-0.087063	11.374629	21.476261	86.134309	2	13.425196
1051777.497	21.217475	1.920049	-0.094076	11.380161	21.500594	86.129567	2	13.436734
1051779.226	21.118034	1.968915	-0.108483	11.375728	21.530816	86.127326	2	13.431174
1051779.566	21.145635	1.945932	-0.107291	11.408845	21.519575	86.132106	2	13.458768
1051780.708	21.124352	1.982309	-0.109293	11.419276	21.465154	86.131445	2	13.442394
