Time (sec)	Fluid Temperature (C)	Flowrate (GPM)	"Pressure Drop (large pipe, (""WC)"	"Pressure Drop (small pipe, (""WC))"	Ambient Temperature (C)	Ambient Pressure (kPa)	Flow Setpoint (GPM)	Control Output (%)
447702.4146	24.850358	13.070184	9.285358	0.321841	21.466234	85.797078	13	43.134782
447703.8811	24.782989	13.055793	9.307114	0.335681	21.371824	85.79493	13	43.117945
447704.558	24.976582	13.044519	9.292371	0.362838	21.295314	85.794567	13	43.119037
447706.134	24.813995	13.027822	9.296236	0.356021	21.309755	85.794437	13	43.111061
447706.599	24.825437	13.025986	9.306648	0.359485	21.25842	85.791582	13	43.109334
447708.243	24.886707	13.057586	9.303854	0.350153	21.333452	85.793386	13	43.050301
447708.666	24.884861	13.057117	9.29713	0.350209	21.381719	85.790866	13	43.042794
447710.0992	24.806613	13.000254	9.290471	0.360864	21.30521	85.793312	13	43.084713
447711.902	24.832081	12.955503	9.276715	0.342926	21.282623	85.789183	13	43.142026
447713.787	24.735372	12.927985	9.211169	0.318433	21.392724	85.790383	13	43.209113
447714.718	24.886898	12.920098	9.203392	0.315154	21.299892	85.788588	13	43.240133
447716.5594	24.819354	12.894625	9.16979	0.301408	21.330758	85.79029	13	43.32929
447717.425	24.853858	12.954036	9.157795	0.28321	21.336817	85.790615	13	43.293173
447719.9372	24.822115	12.92138	9.109878	0.263783	21.272625	85.789834	13	43.386333
447720.191	24.804589	12.932889	9.115895	0.266577	21.301776	85.790132	13	43.38107
447722.169	24.758996	12.891926	9.106255	0.246684	21.389527	85.79453	13	43.479954
447723.8651	24.822115	12.916251	9.143676	0.247745	21.338062	85.796799	13	43.507588
447724.716	24.857918	12.962133	9.137566	0.24605	21.375828	85.79227	13	43.480129
447726.5001	24.754198	13.024645	9.121147	0.228336	21.37916	85.790401	13	43.417366
447727.1771	24.851643	13.031443	9.105678	0.22029	21.287335	85.795013	13	43.403032
447729.353	24.835034	13.000992	9.14809	0.210828	21.347924	85.785966	13	43.424426
447729.9971	24.859025	13.004051	9.163606	0.214292	21.450245	85.79439	13	43.420964
447731.78	24.751614	13.014411	9.198903	0.217216	21.400634	85.792298	13	43.398246
447732.036	24.855895	13.026741	9.224505	0.217347	21.400634	85.792298	13	43.384453
447733.915	24.87398	13.05384	9.214577	0.222488	21.275722	85.788886	13	43.326347
447735.194	24.869729	13.028794	9.185343	0.212616	21.332137	85.789407	13	43.329693
447736.3991	24.865491	13.013606	9.188556	0.23873	21.395821	85.790922	13	43.338242
447736.692	24.875265	13.020128	9.20804	0.247615	21.40373	85.789732	13	43.329993
447738.133	24.907936	13.055214	9.179206	0.245119	21.405817	85.792084	13	43.277673
447739.435	24.883576	13.066421	9.184607	0.242828	21.415073	85.788384	13	43.235399
447741.2776	24.773761	13.009533	9.197329	0.251731	21.413356	85.794158	13	43.256653
447741.68	24.915317	12.948622	9.213916	0.256816	21.391748	85.796232	13	43.320483
447744.193	24.895018	12.865255	9.279398	0.285352	21.40124	85.793767	13	43.519388
447745.246	24.891874	12.907902	9.304813	0.300831	21.404336	85.790634	13	43.518568
447746.118	24.87342	12.93796	9.295752	0.303271	21.424935	85.791136	13	43.509194
447747.7446	24.84556	12.952377	9.257567	0.313087	21.474309	85.791415	13	43.519147
447748.0409	24.813995	12.94728	9.280822	0.328323	21.375087	85.784897	13	43.529181
447750.6634	24.954247	12.975385	9.21468	0.327466	21.362128	85.794474	13	43.539233
447750.9671	24.78668	12.980707	9.191127	0.335271	21.418405	85.790364	13	43.535926
447753.348	24.762496	12.996742	9.191015	0.351048	21.481343	85.784079	13	43.520507
447754.4191	24.899625	13.008225	9.189599	0.347471	21.456539	85.788514	13	43.506851
447755.616	24.87249	12.945679	9.207918	0.360659	21.421367	85.795153	13	43.574395
447757.041	24.870645	12.856337	9.271174	0.37366	21.35065	85.795413	13	43.717807
447760.0488	24.851083	12.960214	9.195709	0.330428	21.439744	85.797422	13	43.705401
447761.2833	24.806052	12.935194	9.183685	0.335271	21.41679	85.792884	13	43.751246
447761.792	24.947782	12.935873	9.165087	0.338084	21.316082	85.784776	13	43.761562
447763.615	24.831521	12.902622	9.147979	0.344081	21.407164	85.788095	13	43.842989
447765.799	24.823948	12.869438	9.139196	0.316253	21.389762	85.796585	13	43.956394
447766.539	24.75603	12.863797	9.12436	0.316142	21.454923	85.789909	13	43.994704
447768.219	24.80623	12.848366	9.108742	0.297645	21.372495	85.795051	13	44.089315
