Time (sec)	Fluid Temperature (C)	Flowrate (GPM)	"Pressure Drop (large pipe, (""WC)"	"Pressure Drop (small pipe, (""WC))"	Ambient Temperature (C)	Ambient Pressure (kPa)	Flow Setpoint (GPM)	Control Output (%)
619575.3947	21.410693	14.927078	-0.084641	40.805595	20.672662	85.230931	14.875	62.512813
619576.2234	21.544542	14.923448	-0.073996	40.789055	20.581265	85.224998	14.875	62.500085
619577.1235	21.486219	14.928402	-0.065884	40.828692	20.625725	85.223594	14.875	62.481015
619578.527	21.347011	14.955115	-0.059142	40.836776	20.612644	85.230605	14.875	62.422306
619579.309	21.493084	14.978744	-0.053079	40.79157	20.679814	85.228364	14.875	62.374562
619582.4311	21.499007	14.93561	-0.024385	40.790154	20.64784	85.232883	14.875	62.330296
619582.745	21.521759	14.959339	-0.022317	40.74709	20.651031	85.230391	14.875	62.299115
619584.6871	21.52196	14.995901	-0.050704	40.770894	20.693151	85.226151	14.875	62.191619
619585.05	21.590815	14.975735	-0.052734	40.768305	20.669071	85.231953	14.875	62.197874
619587.166	21.671511	14.959331	-0.058834	40.739714	20.555701	85.223315	14.875	62.153197
619587.686	21.444215	14.971275	-0.064385	40.71006	20.642026	85.22762	14.875	62.125317
619589.1771	21.607473	14.937387	-0.074862	40.746214	20.758722	85.228615	14.875	62.12075
619591.1641	21.584892	14.89873	-0.075253	40.730717	20.739458	85.232446	14.875	62.134589
619591.731	21.554706	14.893625	-0.077675	40.720957	20.694376	85.2308	14.875	62.135412
619592.6893	21.618578	14.916047	-0.085144	40.70749	20.646472	85.228643	14.875	62.104853
619593.919	21.592835	14.901052	-0.104283	40.717138	20.728088	85.228792	14.875	62.105137
619595.7111	21.554167	14.900775	-0.108241	40.700505	20.795395	85.226895	14.875	62.091072
619596.198	21.545652	14.927832	-0.106294	40.653436	20.715493	85.225035	14.875	62.057274
619599.0923	21.540099	14.897037	-0.12113	40.632146	20.700931	85.225482	14.875	62.051944
619599.704	21.536397	14.894095	-0.115952	40.63589	20.668814	85.232893	14.875	62.051999
619601.486	21.555849	14.904472	-0.109209	40.627396	20.695858	85.231423	14.875	62.02271
619601.99	21.532696	14.905871	-0.101647	40.671802	20.727974	85.23717	14.875	62.016351
619604.4592	21.409043	14.854306	-0.084772	40.668281	20.763167	85.227118	14.875	62.057102
619604.7341	21.571936	14.848439	-0.077396	40.626483	20.732904	85.223473	14.875	62.065367
619607.2979	21.615246	14.831524	-0.067971	40.650996	20.742793	85.225091	14.875	62.117017
619607.586	21.593607	14.837173	-0.074285	40.605696	20.742793	85.225091	14.875	62.115243
619609.6008	21.619519	14.866258	-0.085032	40.6363	20.742422	85.23227	14.875	62.100507
619610.13	21.615246	14.856611	-0.089205	40.642633	20.814658	85.224496	14.875	62.11306
619611.777	21.557498	14.870642	-0.097661	40.642837	20.846998	85.228141	14.875	62.109217
619612.758	21.492343	14.85418	-0.113484	40.629724	20.726236	85.232939	14.875	62.130074
619613.07	21.659867	14.852621	-0.11816	40.579694	20.702527	85.227704	14.875	62.133999
619617.0532	21.547874	14.836922	-0.144758	40.636411	20.704379	85.22471	14.875	62.180243
619618.3241	21.553998	14.827593	-0.135184	40.588132	20.682151	85.224729	14.875	62.218249
619618.78	21.399248	14.841926	-0.137615	40.58327	20.668814	85.222292	14.875	62.202492
619621.398	21.624332	14.814349	-0.128609	40.606777	20.66585	85.229527	14.875	62.27065
619622.361	21.575098	14.80813	-0.129717	40.618753	20.778098	85.229201	14.875	62.296613
619623.458	21.546055	14.801718	-0.119594	40.572858	20.663741	85.226179	14.875	62.327648
619623.9531	21.628033	14.819504	-0.11653	40.614991	20.744018	85.227565	14.875	62.321245
619624.576	21.618779	14.829923	-0.11707	40.618698	20.707456	85.226374	14.875	62.32116
619626.575	21.473664	14.858849	-0.138025	40.597743	20.71005	85.229768	14.875	62.317118
619627.2601	21.586003	14.852931	-0.139077	40.625403	20.713754	85.224115	14.875	62.326569
619628.685	21.630624	14.815037	-0.144274	40.63941	20.737463	85.220163	14.875	62.381777
619629.139	21.740558	14.822798	-0.144348	40.583996	20.707456	85.222562	14.875	62.382753
619630.586	21.653945	14.84926	-0.13903	40.606572	20.731166	85.222915	14.875	62.375309
619632.571	21.573416	14.852789	-0.123664	40.62084	20.689674	85.223092	14.875	62.387236
619632.8429	21.541041	14.848078	-0.1252	40.587237	20.705604	85.223892	14.875	62.39426
619635.993	21.661718	14.797326	-0.127566	40.622572	20.696086	85.232316	14.875	62.491904
619636.3521	21.589535	14.791743	-0.132046	40.611452	20.609394	85.226542	14.875	62.507022
619638.7561	21.641327	14.830686	-0.166206	40.576527	20.752281	85.234761	14.875	62.523666
619640.6591	21.638398	14.794023	-0.198253	40.65256	20.876004	85.23173	14.875	62.589966
619641.209	21.614707	14.788391	-0.197899	40.602791	20.672376	85.231647	14.875	62.611682
619643.63	21.583782	14.796756	-0.208069	40.602381	20.779694	85.229517	14.875	62.685924
619643.9127	21.658556	14.80585	-0.207213	40.603126	20.702754	85.22723	14.875	62.68383
619645.8621	21.544542	14.811047	-0.189778	40.614656	20.76821	85.227732	14.875	62.729643
619646.1521	21.52068	14.817501	-0.184814	40.685492	20.76821	85.227732	14.875	62.728868
619648.879	21.56046	14.782087	-0.150951	40.725073	20.697454	85.221967	14.875	62.836742
619649.3361	21.66579	14.77881	-0.146043	40.709595	20.739429	85.224524	14.875	62.854753
619651.903	21.597647	14.786463	-0.132511	40.765325	20.826112	85.231544	14.875	62.932025
619653.042	21.66818	14.824483	-0.113624	40.775476	20.683604	85.227518	14.875	62.92012
619653.5072	21.594686	14.828322	-0.117061	40.782089	20.72313	85.230224	14.875	62.923922
619655.286	21.629345	14.844264	-0.113373	40.768566	20.701272	85.22829	14.875	62.933605
619656.981	21.681505	14.864473	-0.090546	40.818597	20.688306	85.224766	14.875	62.925332
619657.604	21.733695	14.883324	-0.080134	40.811947	20.643963	85.228253	14.875	62.906599
619659.249	21.616357	14.911278	-0.073586	40.800436	20.637409	85.225259	14.875	62.864838
619660.5234	21.659666	14.930036	-0.088106	40.803491	20.680013	85.221549	14.875	62.833309
619660.8041	21.681875	14.935468	-0.097596	40.807588	20.701386	85.227974	14.875	62.817372
619663.374	21.722422	14.974058	-0.143454	40.799952	20.589245	85.225138	14.875	62.70802
619664.1651	21.509373	14.968744	-0.130043	40.803807	20.562569	85.227565	14.875	62.687653
619665.1317	21.675043	14.986212	-0.125787	40.812841	20.600246	85.226663	14.875	62.63491
619667.191	21.682446	14.998072	-0.091887	40.836385	20.598621	85.2328	14.875	62.544944
619667.6311	21.763876	14.99917	-0.086038	40.791514	20.526002	85.225482	14.875	62.525772
619669.6769	21.772019	15.006287	-0.054401	40.778103	20.539711	85.229703	14.875	62.429093
619670.2501	21.753513	15.020494	-0.052781	40.769199	20.554161	85.227248	14.875	62.387868
619671.741	21.5788	15.018264	-0.06228	40.747611	20.552052	85.22073	14.875	62.312745
619673.8187	21.727974	15.010721	-0.078401	40.718275	20.574653	85.223139	14.875	62.219521
619674.893	21.675985	14.990453	-0.068231	40.754745	20.653197	85.227481	14.875	62.195531
619675.177	21.705766	14.979666	-0.064636	40.696854	20.511409	85.227379	14.875	62.195922
619677.8821	21.597881	14.940271	-0.049977	40.6542	20.589331	85.225565	14.875	62.17401
619678.961	21.630085	14.918193	-0.046233	40.701157	20.654907	85.22497	14.875	62.172891
619679.411	21.613428	14.91738	-0.04736	40.697897	20.607114	85.227174	14.875	62.167611
619681.156	21.731136	14.943598	-0.077908	40.683275	20.681837	85.22537	14.875	62.102478
619682.1973	21.651555	14.907179	-0.06025	40.684114	20.544499	85.228067	14.875	62.12398
619682.5714	21.620091	14.918511	-0.04628	40.663774	20.657871	85.227248	14.875	62.106814
619685.285	21.74335	14.908746	0.004868	40.650772	20.581294	85.224636	14.875	62.078365
619685.9	21.696544	14.922459	0.003462	40.644179	20.598964	85.221177	14.875	62.054909
619687.8861	21.690791	14.907623	-0.02825	40.620448	20.584258	85.230187	14.875	62.043305
619688.4941	21.693953	14.893516	-0.036073	40.62097	20.606972	85.229415	14.875	62.052002
619690.024	21.719863	14.849143	-0.004221	40.591168	20.647726	85.229089	14.875	62.110627
619690.5594	21.66101	14.842479	0.005976	40.641608	20.594376	85.226458	14.875	62.116775
619692.2531	21.705999	14.833334	0.045399	40.56442	20.5504	85.222869	14.875	62.139952
619692.963	21.662491	14.834558	0.052505	40.591205	20.57967	85.22829	14.875	62.149718
619694.8421	21.704519	14.784719	0.040147	40.563638	20.538287	85.234129	14.875	62.239306
619696.3071	21.702298	14.799321	-0.014904	40.554846	20.468144	85.232762	14.875	62.26297
619696.6528	21.773363	14.810318	-0.039668	40.552425	20.500124	85.229582	14.875	62.259758
619701.1271	21.76485	14.780067	-0.170286	40.51845	20.482453	85.22113	14.875	62.44005
619701.6602	21.76485	14.778022	-0.176237	40.496378	20.585941	85.226123	14.875	62.459039
619703.3782	21.740591	14.748853	-0.196866	40.557752	20.60324	85.226402	14.875	62.547861
619705.4684	21.723194	14.770504	-0.206663	40.55479	20.582977	85.220154	14.875	62.617212
619706.042	21.714883	14.801056	-0.205592	40.59277	20.635701	85.22789	14.875	62.603869
619708.375	21.575332	14.740815	-0.185578	40.608323	20.546668	85.223455	14.875	62.735585
