Time (sec)	Fluid Temperature (C)	Flowrate (GPM)	"Pressure Drop (large pipe, (""WC)"	"Pressure Drop (small pipe, (""WC))"	Ambient Temperature (C)	Ambient Pressure (kPa)	Flow Setpoint (GPM)	Control Output (%)
448657.6271	25.169158	14.458219	9.792668	0.211368	21.590842	85.774604	14.5	46.981858
448659.767	25.269518	14.472125	9.755452	0.215447	21.553687	85.77134	14.5	46.999405
448660.281	25.136686	14.496239	9.767243	0.213771	21.606993	85.775003	14.5	46.97824
448662.001	25.244429	14.528895	9.716067	0.217514	21.571456	85.776119	14.5	46.936545
448663.243	25.238517	14.530446	9.703317	0.220513	21.563312	85.779067	14.5	46.926174
448664.3591	25.167493	14.576169	9.678292	0.234986	21.487285	85.772818	14.5	46.862339
448664.637	25.199783	14.598121	9.697543	0.233198	21.534437	85.776296	14.5	46.832598
448669.4341	25.239254	14.597828	9.814778	0.279671	21.521714	85.768578	14.5	46.693199
448670.266	25.257153	14.611826	9.83292	0.288966	21.595012	85.773674	14.5	46.650281
448672.425	25.172281	14.528887	9.891099	0.314	21.515285	85.777691	14.5	46.677838
448672.898	25.106608	14.52685	9.893214	0.318544	21.608338	85.778397	14.5	46.675317
448676.361	25.114906	14.558877	9.916897	0.322884	21.547122	85.776835	14.5	46.599932
448677.1317	25.182063	14.654984	9.888175	0.327168	21.575996	85.778723	14.5	46.480246
448678.8521	25.118965	14.726691	9.850121	0.327988	21.538978	85.771293	14.5	46.285318
448679.3515	25.292942	14.697707	9.859686	0.330391	21.619677	85.782107	14.5	46.27853
448680.136	25.213427	14.68614	9.888259	0.349818	21.617826	85.779792	14.5	46.240361
448682.5783	25.133537	14.627098	9.944278	0.351774	21.563274	85.781401	14.5	46.164008
448683.433	25.173577	14.625513	9.961852	0.347956	21.68802	85.775496	14.5	46.130512
448683.778	25.075971	14.617383	9.955612	0.361329	21.535744	85.777551	14.5	46.124748
448686.7861	25.139072	14.578575	9.979743	0.346056	21.609781	85.780527	14.5	46.061323
448687.081	25.186672	14.578851	9.990276	0.358535	21.643466	85.77915	14.5	46.053336
448689.4521	25.207334	14.588222	9.99985	0.348049	21.582018	85.779764	14.5	45.97848
448690.5581	25.120802	14.585632	9.973736	0.356207	21.679976	85.777412	14.5	45.945279
448691.299	25.149953	14.576127	9.979035	0.349036	21.704035	85.781168	14.5	45.934942
448691.686	25.32558	14.574141	9.974974	0.355555	21.588915	85.776928	14.5	45.927282
448694.4341	25.145345	14.565574	9.894815	0.331061	21.640603	85.772279	14.5	45.869954
448695.845	25.17652	14.527403	9.878378	0.332905	21.587533	85.777282	14.5	45.884267
448696.944	25.058069	14.530479	9.869036	0.331266	21.554352	85.777189	14.5	45.870848
448697.2191	25.025775	14.515526	9.869474	0.330782	21.599749	85.776073	14.5	45.883742
448700.2191	25.150502	14.439343	9.865954	0.329478	21.659716	85.77332	14.5	45.987543
448700.508	25.11434	14.425312	9.87427	0.338493	21.590495	85.773767	14.5	46.008095
448702.6962	25.132053	14.411398	9.865153	0.328118	21.622564	85.776965	14.5	46.086328
448704.3801	25.138326	14.427172	9.825069	0.334433	21.516556	85.775264	14.5	46.119107
448705.499	25.089986	14.436711	9.814079	0.30979	21.636729	85.776073	14.5	46.13358
448705.831	25.119506	14.4319	9.811267	0.316477	21.605166	85.775812	14.5	46.145698
448708.163	25.077619	14.392044	9.820654	0.298465	21.587497	85.777635	14.5	46.265007
448708.4321	25.090724	14.404726	9.826596	0.299601	21.667823	85.773097	14.5	46.261857
448709.983	25.034074	14.410291	9.804235	0.272295	21.612804	85.783186	14.5	46.301354
448711.7	25.085738	14.418439	9.806507	0.271308	21.624144	85.77492	14.5	46.343709
448712.838	25.097177	14.400971	9.801795	0.252346	21.723949	85.773999	14.5	46.399855
448713.1451	25.02097	14.413158	9.792631	0.254525	21.723949	85.773999	14.5	46.397255
448716.272	25.195511	14.44635	9.780077	0.222208	21.482966	85.771247	14.5	46.418611
448717.2701	25.069313	14.441145	9.799225	0.236271	21.586855	85.770401	14.5	46.442199
448717.9471	25.167648	14.430978	9.795509	0.237892	21.697028	85.771266	14.5	46.467394
448718.429	25.061744	14.437633	9.805129	0.233645	21.55502	85.77651	14.5	46.471914
448720.571	25.077981	14.478872	9.82247	0.226567	21.587596	85.768829	14.5	46.457442
448720.948	25.256202	14.470172	9.82519	0.215205	21.592273	85.769899	14.5	46.469322
448722.7021	25.072626	14.510799	9.826848	0.208872	21.671253	85.769201	14.5	46.427717
448723.0651	25.080933	14.511436	9.829027	0.206935	21.643356	85.768876	14.5	46.42565
448725.3191	25.131299	14.494764	9.850317	0.20917	21.575985	85.767407	14.5	46.441626
448725.656	25.113217	14.500045	9.851285	0.210492	21.658767	85.77067	14.5	46.436375
448726.9137	25.135727	14.492551	9.841711	0.215615	21.660383	85.77121	14.5	46.444432
448729.139	25.185721	14.491998	9.835276	0.20062	21.633732	85.776482	14.5	46.455271
448729.5081	25.070412	14.498972	9.837297	0.197808	21.636693	85.773832	14.5	46.448778
448731.696	25.114686	14.510673	9.81434	0.207344	21.627304	85.777105	14.5	46.426961
448732.047	25.214132	14.530077	9.815662	0.206525	21.669267	85.780043	14.5	46.40526
