Time (sec)	Fluid Temperature (C)	Flowrate (GPM)	"Pressure Drop (large pipe, (""WC)"	"Pressure Drop (small pipe, (""WC))"	Ambient Temperature (C)	Ambient Pressure (kPa)	Flow Setpoint (GPM)	Control Output (%)
1055091.824	21.660454	4.047518	4.401782	0.218707	21.228652	86.133714	4	20.072548
1055093.74	21.494983	4.056571	4.403291	0.238544	21.17681	86.125411	4	20.029374
1055094.389	21.547001	4.046387	4.403654	0.255885	21.264064	86.125309	4	20.027442
1055096.714	21.588091	4.060912	4.396175	0.272854	20.993726	86.127373	4	19.983761
1055097.577	21.577166	4.062497	4.40791	0.293697	21.079044	86.125634	4	19.965293
1055097.939	21.560328	4.073242	4.418369	0.300924	21.089179	86.133807	4	19.946568
1055098.779	21.525339	4.091347	4.426751	0.311895	21.092376	86.130506	4	19.905937
1055099.813	21.577906	4.09537	4.441493	0.312547	21.151024	86.124816	4	19.86772
1055102.656	21.693027	4.154404	4.409819	0.362447	21.106585	86.127373	4	19.698682
1055103.041	21.510721	4.162099	4.399761	0.362205	21.019787	86.130218	4	19.670982
1055104.959	21.669338	4.112989	4.377791	0.349967	21.206805	86.128991	4	19.624052
1055105.641	21.729121	4.102059	4.361241	0.342163	21.076451	86.12582	4	19.610786
1055107.752	21.65102	4.06362	4.328906	0.321655	21.097833	86.126926	4	19.587698
1055108.614	21.709134	4.006497	4.323458	0.316179	21.037701	86.130739	4	19.636208
1055108.958	21.659534	4.015633	4.31257	0.312416	21.210644	86.13033	4	19.625553
1055111.993	21.737264	3.973112	4.236723	0.250819	21.11672	86.126936	4	19.665515
1055112.309	21.665266	3.971788	4.234963	0.253538	21.051774	86.127205	4	19.669875
1055116.113	21.659904	3.946064	4.212993	0.222059	21.048207	86.125959	4	19.719539
1055116.386	21.575315	3.936726	4.218768	0.220383	21.08992	86.124416	4	19.734328
1055118.278	21.657503	3.929375	4.200085	0.194418	21.161763	86.124648	4	19.784113
1055119.277	21.644177	3.919024	4.185408	0.200043	21.009924	86.123161	4	19.821971
1055120.417	21.570703	3.908932	4.184057	0.223959	21.020196	86.129614	4	19.859493
1055120.709	21.670458	3.927355	4.180574	0.220942	21.020196	86.129614	4	19.848903
1055123.077	21.638995	3.925327	4.191927	0.251973	21.089959	86.126266	4	19.92251
1055123.341	21.570883	3.939174	4.206018	0.247168	21.120424	86.12397	4	19.914671
1055126.419	21.69859	4.031308	4.26674	0.304724	21.106858	86.124555	4	19.837922
1055126.907	21.633072	4.024141	4.264579	0.308561	21.05575	86.130441	4	19.841279
1055130.069	21.695628	4.088003	4.300016	0.331136	21.199808	86.133184	4	19.723372
1055131.067	21.735053	4.073896	4.303285	0.359895	20.991074	86.129019	4	19.711576
1055131.368	21.770585	4.066495	4.311881	0.369115	21.086859	86.127057	4	19.712152
1055132.828	21.676201	4.052983	4.29467	0.348384	21.127226	86.125085	4	19.699306
1055135.436	21.722469	4.006497	4.302233	0.360007	21.031444	86.127094	4	19.718952
1055136.53	21.645668	3.995349	4.286456	0.353488	20.987604	86.126434	4	19.727854
1055136.973	21.668988	3.994645	4.27257	0.35332	21.146989	86.125978	4	19.729389
1055138.466	21.636224	4.008056	4.234619	0.32633	20.923294	86.132998	4	19.716622
1055138.776	21.701001	3.988157	4.239108	0.312826	21.028481	86.132915	4	19.736854
