Time (sec)	Fluid Temperature (C)	Flowrate (GPM)	"Pressure Drop (large pipe, (""WC)"	"Pressure Drop (small pipe, (""WC))"	Ambient Temperature (C)	Ambient Pressure (kPa)	Flow Setpoint (GPM)	Control Output (%)
1050535.291	20.879081	13.131389	11.073404	0.316309	21.333389	86.154412	13	44.025638
1050537.379	20.962049	13.155763	11.123202	0.359225	21.272797	86.155742	13	43.898537
1050537.662	20.894267	13.14014	11.142359	0.354121	21.341297	86.154728	13	43.899866
1050539.636	20.932789	13.075574	11.190136	0.353301	21.338335	86.152711	13	43.88263
1050540.689	20.968515	12.945688	11.255534	0.361646	21.277611	86.150191	13	44.009737
1050542.167	20.881504	12.865616	11.276628	0.34572	21.409052	86.147002	13	44.138498
1050542.486	20.919994	12.859924	11.283455	0.35129	21.280573	86.1494	13	44.158789
1050544.581	21.015922	12.925881	11.17246	0.331154	21.309825	86.157602	13	44.171285
1050545.5	20.794255	12.926594	11.136566	0.339276	21.321911	86.151948	13	44.195718
1050546.889	20.952789	12.924415	11.080156	0.318526	21.400537	86.150544	13	44.229872
1050547.695	20.866117	12.883913	11.062573	0.324374	21.306492	86.15325	13	44.297588
1050549.729	20.995552	12.924607	11.005371	0.317743	21.267746	86.152887	13	44.326559
1050550.931	20.925381	12.96396	10.994335	0.300551	21.343281	86.153203	13	44.312585
1050551.211	20.846114	12.957473	10.986558	0.298763	21.295147	86.15365	13	44.322836
1050554.472	20.985383	12.899286	10.966386	0.260877	21.362534	86.15046	13	44.463811
1050555.043	20.960938	12.938169	10.960221	0.263317	21.329211	86.154282	13	44.441024
1050556.458	20.978346	12.945688	10.957576	0.261641	21.317363	86.149707	13	44.462114
1050557.991	21.018684	12.94065	10.94978	0.260858	21.406964	86.149391	13	44.494707
1050558.98	20.870731	12.915136	10.938698	0.245938	21.332173	86.152618	13	44.543507
1050559.27	20.905009	12.904541	10.940849	0.247596	21.358832	86.147941	13	44.562751
1050561.253	20.89649	12.928849	10.932178	0.211107	21.360075	86.159982	13	44.598096
1050561.535	20.884637	12.930617	10.914912	0.225095	21.311068	86.15325	13	44.60289
1050563.334	20.849617	12.903275	10.919205	0.22029	21.277373	86.14821	13	44.671248
1050563.619	20.887971	12.896888	10.919531	0.215447	21.277373	86.14821	13	44.687131
1050565.253	20.854803	12.897651	10.931005	0.233384	21.442268	86.147885	13	44.752363
1050567.043	20.851639	12.93547	10.916672	0.247913	21.375493	86.152488	13	44.761109
1050567.317	20.949424	12.939762	10.918702	0.252011	21.324028	86.146648	13	44.76251
1050568.149	20.819042	12.929033	10.923545	0.245529	21.502614	86.147671	13	44.79014
1050569.945	20.965552	12.933065	10.935149	0.259666	21.364148	86.146248	13	44.829318
1050570.338	20.895717	12.949669	10.940802	0.254954	21.340452	86.151939	13	44.820337
1050572.121	20.815337	13.002006	10.970828	0.272034	21.276395	86.152757	13	44.787597
1050572.47	20.864434	13.016934	10.970987	0.280397	21.32059	86.151483	13	44.771529
1050575.763	20.997203	13.096705	11.02966	0.312714	21.49632	86.1457	13	44.61868
1050576.183	20.892754	13.109185	11.042512	0.314614	21.544209	86.149084	13	44.591838
1050577.134	20.88905	13.097953	11.076505	0.322586	21.25677	86.15418	13	44.568134
1050578.84	20.885145	13.097878	11.12337	0.34885	21.332201	86.152116	13	44.507776
1050580.629	21.012017	13.112136	11.165931	0.351904	21.357616	86.148777	13	44.425957
1050581.16	20.926259	13.111029	11.165642	0.354121	21.322442	86.155649	13	44.408106
1050581.873	20.969594	13.127734	11.17625	0.356375	21.345901	86.151725	13	44.362863
1050583.596	21.002928	13.045768	11.193498	0.365297	21.27592	86.147894	13	44.386904
1050585.091	21.051244	13.008032	11.186467	0.370885	21.320961	86.152488	13	44.414624
1050585.435	20.997002	13.022801	11.186709	0.364123	21.386126	86.153157	13	44.398073
1050588.026	20.952726	13.005677	11.124841	0.320593	21.382926	86.154682	13	44.3878
1050588.403	20.88959	12.992803	11.106671	0.321823	21.371819	86.151799	13	44.400644
1050590.481	20.906057	12.99675	11.045166	0.281738	21.417226	86.154236	13	44.405959
1050592.453	20.912555	12.893661	11.013548	0.253724	21.272455	86.149652	13	44.547017
1050594.51	20.950504	12.914968	10.956104	0.229994	21.386866	86.151307	13	44.582745
1050594.91	20.945318	12.891633	10.944202	0.229659	21.357749	86.150637	13	44.61934
1050596.868	20.926058	12.914231	10.891088	0.223028	21.313081	86.151149	13	44.663753
