Time (sec)	Fluid Temperature (C)	Flowrate (GPM)	"Pressure Drop (large pipe, (""WC)"	"Pressure Drop (small pipe, (""WC))"	Ambient Temperature (C)	Ambient Pressure (kPa)	Flow Setpoint (GPM)	Control Output (%)
446393.1787	24.575677	13.724182	-0.089419	35.505327	21.431754	85.820361	13.75	53.813259
446393.807	24.670007	13.718483	-0.077284	35.52101	21.462853	85.82554	13.75	53.824795
446395.5237	24.579178	13.717896	-0.069945	35.526989	21.482981	85.815126	13.75	53.84867
446396.568	24.576593	13.725498	-0.067617	35.547553	21.528379	85.817915	13.75	53.851662
446397.566	24.590253	13.722791	-0.072087	35.554557	21.434949	85.823531	13.75	53.862746
446397.931	24.609629	13.7244	-0.074425	35.571879	21.517137	85.813852	13.75	53.864221
446399.532	24.621073	13.734048	-0.088199	35.586724	21.478402	85.816772	13.75	53.864625
446401.3921	24.672018	13.745388	-0.090071	35.593132	21.53625	85.816056	13.75	53.852629
446401.689	24.571425	13.743209	-0.095556	35.592853	21.606722	85.814726	13.75	53.855489
446403.8851	24.580833	13.731625	-0.094914	35.588196	21.566606	85.812885	13.75	53.872776
446405.416	24.717614	13.726647	-0.099896	35.542487	21.529353	85.820454	13.75	53.88915
446406.7541	24.66685	13.726286	-0.106555	35.543735	21.440132	85.828357	13.75	53.904855
446407.828	24.666112	13.755254	-0.115794	35.53919	21.48826	85.818389	13.75	53.88181
446408.114	24.691762	13.756578	-0.11653	35.535688	21.479842	85.821439	13.75	53.879699
446410.779	24.632518	13.720813	-0.11856	35.57879	21.395567	85.821495	13.75	53.931179
446411.235	24.688821	13.72601	-0.115328	35.541332	21.424075	85.828813	13.75	53.929917
446414.0041	24.720186	13.741374	-0.123617	35.550123	21.525007	85.819291	13.75	53.938353
446414.548	24.715578	13.735531	-0.125815	35.54109	21.470587	85.826572	13.75	53.946393
446415.999	24.587656	13.688157	-0.128711	35.53796	21.369513	85.820045	13.75	54.012132
446416.53	24.68364	13.675576	-0.128078	35.542636	21.501177	85.822546	13.75	54.036744
446417.8642	24.513078	13.665115	-0.13158	35.563739	21.490812	85.823587	13.75	54.083274
446419.969	24.647832	13.701685	-0.135426	35.599558	21.540789	85.818138	13.75	54.083369
446420.225	24.549999	13.708567	-0.13511	35.564261	21.540789	85.818138	13.75	54.080282
446422.351	24.625313	13.738784	-0.121671	35.63303	21.576327	85.820351	13.75	54.051321
446424.447	24.57252	13.709422	-0.101992	35.653444	21.466748	85.822462	13.75	54.104348
446424.919	24.492772	13.69871	-0.102178	35.656313	21.497475	85.815972	13.75	54.122428
446426.985	24.54963	13.67006	-0.085964	35.618985	21.52339	85.821467	13.75	54.198503
446428.3891	24.640449	13.74341	-0.0875	35.639512	21.488317	85.823076	13.75	54.142758
446428.8371	24.662408	13.702632	-0.088506	35.674865	21.409596	85.820528	13.75	54.18808
446429.4172	24.678651	13.742446	-0.080497	35.660634	21.471794	85.826302	13.75	54.154036
446430.6991	24.617738	13.722808	-0.08832	35.672387	21.594056	85.829231	13.75	54.172897
446431.8367	24.637126	13.795965	-0.083403	35.660038	21.433758	85.818222	13.75	54.096155
446433.3333	24.538911	13.803031	-0.076939	35.716998	21.456108	85.818045	13.75	54.069631
446434.3881	24.708004	13.797943	-0.07042	35.713869	21.499287	85.816716	13.75	54.053286
446435.2191	24.600578	13.774164	-0.065856	35.7148	21.477074	85.81626	13.75	54.067259
446437.812	24.677174	13.835896	-0.045563	35.679168	21.490772	85.81096	13.75	53.97302
446438.571	24.663884	13.843465	-0.053144	35.672127	21.459303	85.810077	13.75	53.943793
446440.2013	24.572698	13.837539	-0.026964	35.693175	21.469903	85.821746	13.75	53.904509
446440.595	24.653179	13.834077	-0.020939	35.702749	21.539132	85.821886	13.75	53.897385
446442.282	24.653179	13.832736	0.005166	35.698632	21.48781	85.823801	13.75	53.851379
446442.9861	24.689725	13.833776	0.014787	35.717463	21.617981	85.822062	13.75	53.830949
446443.977	24.720364	13.867027	0.003173	35.708132	21.51049	85.825121	13.75	53.766421
446445.745	24.64302	13.881695	0.010857	35.693957	21.465461	85.817571	13.75	53.680458
446446.221	24.688618	13.884738	0.014815	35.694925	21.436583	85.818892	13.75	53.656317
446449.031	24.809324	13.862643	0.027741	35.68958	21.457549	85.824982	13.75	53.553767
446449.302	24.621799	13.871092	0.041562	35.679689	21.468422	85.822741	13.75	53.534747
446452.38	24.697846	13.845041	0.06601	35.601812	21.457549	85.816688	13.75	53.440527
446452.9551	24.667576	13.834211	0.058755	35.601123	21.481847	85.816762	13.75	53.433965
446453.432	24.796405	13.828914	0.045632	35.550813	21.521226	85.825995	13.75	53.426415
446454.844	24.678651	13.808119	0.014619	35.537644	21.511971	85.826265	13.75	53.414876
446456.5789	24.74768	13.801522	-0.017335	35.568042	21.452737	85.821272	13.75	53.386343
446458.9457	24.654655	13.80112	-0.018387	35.535818	21.443345	85.818269	13.75	53.3499
446459.379	24.643211	13.802955	-0.01686	35.521141	21.531085	85.818622	13.75	53.340793
446460.922	24.746204	13.811664	-0.02526	35.532037	21.402989	85.8201	13.75	53.305002
446462.624	24.597255	13.797373	-0.026154	35.49877	21.433855	85.827362	13.75	53.289376
446464.233	24.736606	13.784507	-0.025502	35.467441	21.46926	85.819598	13.75	53.277656
446464.691	24.69194	13.774608	-0.02852	35.454383	21.366199	85.818315	13.75	53.282908
446466.625	24.700431	13.757727	-0.05483	35.431939	21.454451	85.818445	13.75	53.287516
446468.709	24.657799	13.751599	-0.040385	35.45077	21.50443	85.819031	13.75	53.292588
446468.991	24.662777	13.739882	-0.028818	35.444027	21.498741	85.821793	13.75	53.30467
446471.3931	24.759492	13.723042	-0.027756	35.413443	21.562044	85.815888	13.75	53.334294
446472.021	24.701169	13.724626	-0.028427	35.4189	21.529838	85.827669	13.75	53.338456
446473.1532	24.759123	13.747358	-0.040171	35.443692	21.42039	85.821198	13.75	53.319665
446476.077	24.636745	13.747207	-0.042424	35.432106	21.582775	85.823299	13.75	53.323565
446476.3702	24.759123	13.737593	-0.045824	35.47748	21.476392	85.818538	13.75	53.3341
446478.014	24.79013	13.711459	-0.049689	35.45606	21.391746	85.820891	13.75	53.371585
446480.235	24.822611	13.6855	-0.081773	35.405526	21.551913	85.821923	13.75	53.437823
446480.5081	24.739012	13.683195	-0.092259	35.40154	21.361619	85.825679	13.75	53.446197
446482.971	24.660931	13.704359	-0.119137	35.371254	21.390635	85.822072	13.75	53.472132
446483.863	24.718709	13.712791	-0.117983	35.41605	21.345698	85.82819	13.75	53.476109
446484.192	24.561813	13.710461	-0.109712	35.381368	21.463941	85.819924	13.75	53.482715
446487.587	24.693607	13.683664	-0.095882	35.408618	21.428769	85.82103	13.75	53.555057
446489.156	24.641556	13.672541	-0.08141	35.412604	21.397163	85.817655	13.75	53.6064
446490.579	24.706158	13.672181	-0.095594	35.401373	21.342502	85.814661	13.75	53.644337
446491.77	24.540757	13.682667	-0.107915	35.392804	21.343243	85.817748	13.75	53.662745
446492.173	24.880929	13.681083	-0.105223	35.389228	21.343243	85.817748	13.75	53.673671
446493.8034	24.7272	13.691996	-0.110122	35.400479	21.33459	85.822285	13.75	53.696248
446494.088	24.814873	13.692289	-0.113466	35.451869	21.349401	85.822202	13.75	53.701532
446496.007	24.741596	13.638192	-0.127324	35.427152	21.397299	85.821532	13.75	53.815481
446497.555	24.687141	13.633674	-0.112981	35.46975	21.422709	85.818892	13.75	53.8756
446498.115	24.791428	13.650732	-0.10893	35.440972	21.4738	85.820491	13.75	53.878862
446500.013	24.685295	13.673354	-0.098732	35.535856	21.442331	85.820798	13.75	53.908892
446501.592	24.709112	13.63815	-0.083999	35.549397	21.429003	85.815498	13.75	53.991384
446502.062	24.673673	13.627463	-0.085479	35.533732	21.374344	85.816465	13.75	54.020607
446503.0427	24.730522	13.61075	-0.078737	35.548782	21.363237	85.818538	13.75	54.080486
446504.955	24.563481	13.693513	-0.084902	35.532801	21.432101	85.816706	13.75	54.060333
446505.531	24.746216	13.709916	-0.090397	35.555078	21.37791	85.818622	13.75	54.05341
446507.2033	24.566613	13.754542	-0.090304	35.612895	21.543905	85.819598	13.75	54.013575
446507.557	24.668505	13.767592	-0.08628	35.638189	21.460609	85.819263	13.75	53.999375
446509.153	24.552214	13.801388	-0.075281	35.662851	21.492681	85.815414	13.75	53.949146
446510.941	24.651154	13.825444	-0.061889	35.68863	21.436408	85.819282	13.75	53.890396
446511.2327	24.721662	13.839509	-0.060641	35.645826	21.463434	85.822676	13.75	53.868524
446513.75	24.695084	13.876255	-0.017176	35.667489	21.49157	85.818706	13.75	53.74395
