Time (sec)	Fluid Temperature (C)	Flowrate (GPM)	"Pressure Drop (large pipe, (""WC)"	"Pressure Drop (small pipe, (""WC))"	Ambient Temperature (C)	Ambient Pressure (kPa)	Flow Setpoint (GPM)	Control Output (%)
18223.45169	23.420531	10.769637	-0.037563	31.384467	22.094877	86.083475	10.75	44.035559
18224.084	23.341069	10.778656	-0.051495	31.379512	22.066455	86.085363	10.75	44.021298
18224.6238	23.379138	10.785906	-0.063416	31.380276	22.054915	86.085716	10.75	44.007865
18226.37998	23.428662	10.853447	-0.075952	31.438819	22.043664	86.081644	10.75	43.90174
18228.44107	23.330917	10.839525	-0.057959	31.488905	21.947081	86.079096	10.75	43.846692
18229.38707	23.342203	10.848871	-0.031239	31.42565	22.091767	86.081699	10.75	43.80972
18230.49824	23.378226	10.840439	-0.006866	31.449305	21.988898	86.084861	10.75	43.779217
18231.09829	23.350137	10.847622	0.008733	31.429505	21.944491	86.083401	10.75	43.752465
18233.291	23.419447	10.89612	0.047802	31.35472	22.200615	86.079942	10.75	43.6135
18235.126	23.439404	10.901191	0.085782	31.343116	22.033522	86.079672	10.75	43.515412
18235.67999	23.385446	10.907083	0.08947	31.283735	21.925097	86.077627	10.75	43.481175
18237.52009	23.386013	10.866154	0.09434	31.274198	21.975946	86.081383	10.75	43.432762
18237.83404	23.401166	10.855082	0.095374	31.269001	22.01635	86.083726	10.75	43.432639
18240.19399	23.430732	10.855954	0.089069	31.193098	21.996738	86.083215	10.75	43.356045
18241.20999	23.409863	10.848267	0.092059	31.165867	21.967874	86.083159	10.75	43.328619
18242.00105	23.440538	10.819886	0.08865	31.161359	22.060974	86.087418	10.75	43.332793
18243.19798	23.442016	10.771137	0.072277	31.167394	22.059494	86.093071	10.75	43.363862
18244.89906	23.438321	10.765111	0.042866	31.10045	22.085026	86.085093	10.75	43.362437
18245.80405	23.442386	10.761129	0.017069	31.113005	22.064304	86.081225	10.75	43.360865
18246.804	23.41319	10.737844	-0.014084	31.089573	22.043803	86.082685	10.75	43.383119
18247.31943	23.41319	10.714911	-0.034303	31.07307	22.067854	86.083196	10.75	43.412918
18248.81406	23.376059	10.720703	-0.051747	31.034345	21.937749	86.083894	10.75	43.419912
18250.12998	23.480279	10.74636	-0.074909	30.998657	21.995327	86.083894	10.75	43.399881
18250.42336	23.405084	10.758464	-0.083896	31.036264	22.046763	86.082992	10.75	43.385748
18252.22998	23.39545	10.713537	-0.109228	31.045484	21.910433	86.086795	10.75	43.438276
18253.20698	23.507651	10.688642	-0.115794	31.007002	22.01472	86.087446	10.75	43.481551
18254.92898	23.419867	10.691459	-0.138816	31.021977	22.009759	86.081783	10.75	43.514579
18255.23107	23.353711	10.696991	-0.14487	30.997632	21.987927	86.082267	10.75	43.514753
18256.88799	23.442979	10.685692	-0.156912	31.022964	22.119136	86.077999	10.75	43.553406
18257.18599	23.521127	10.683706	-0.157377	31.070797	22.119136	86.077999	10.75	43.562102
18259.49006	23.554583	10.650161	-0.132744	31.074113	22.049943	86.08832	10.75	43.66151
18260.56103	23.38902	10.657026	-0.115449	31.074001	22.009829	86.088227	10.75	43.689159
18261.33496	23.388281	10.69135	-0.110746	31.082234	22.01464	86.081746	10.75	43.675838
18262.83599	23.39141	10.718658	-0.082751	31.158341	21.987036	86.081848	10.75	43.67213
18263.13299	23.454435	10.709455	-0.068213	31.113191	22.01797	86.084154	10.75	43.684617
18264.83809	23.450198	10.678182	-0.063342	31.167822	21.918575	86.088627	10.75	43.748413
18265.51746	23.527435	10.665291	-0.06092	31.161005	21.996877	86.081783	10.75	43.779076
18266.83699	23.438002	10.680512	-0.066648	31.158565	21.996727	86.082731	10.75	43.796409
18268.30899	23.381826	10.696664	-0.054355	31.182612	21.936188	86.077487	10.75	43.812742
18269.89799	23.459068	10.750643	-0.05144	31.245327	22.000208	86.078203	10.75	43.770793
18270.18105	23.372217	10.767919	-0.04615	31.276619	21.991917	86.074056	10.75	43.752543
18272.003	23.373325	10.811722	-0.043346	31.301709	22.033732	86.078826	10.75	43.687987
18273.92206	23.515438	10.813415	-0.040049	31.34753	22.030771	86.078157	10.75	43.649026
18274.51399	23.518025	10.816634	-0.037898	31.348257	22.010789	86.07851	10.75	43.632592
18277.76799	23.52044	10.883036	0.010484	31.334753	21.902362	86.084266	10.75	43.453519
18278.99007	23.525785	10.906429	0.030247	31.322049	22.072584	86.079449	10.75	43.372217
18279.41106	23.366131	10.91342	0.036747	31.319572	22.000058	86.087074	10.75	43.342676
18281.67806	23.439678	10.867605	0.057311	31.246314	22.000428	86.08209	10.75	43.277938
18282.15915	23.543351	10.856616	0.052943	31.239199	21.963053	86.080611	10.75	43.270244
18284.54406	23.423615	10.807934	0.04335	31.128539	21.966233	86.080026	10.75	43.259162
18284.80399	23.520809	10.809032	0.042512	31.113154	21.961273	86.080249	10.75	43.25288
18287.60404	23.464637	10.770441	0.021157	31.094285	21.914794	86.079142	10.75	43.244101
18288.08299	23.421767	10.758665	0.018996	31.079049	22.001758	86.08209	10.75	43.253213
18290.794	23.576978	10.72481	0.021865	31.048855	21.952541	86.081365	10.75	43.286132
18291.07499	23.557763	10.713805	0.016622	30.997223	21.993617	86.082136	10.75	43.300247
18293.32506	23.486441	10.733083	-0.017735	30.994	21.993467	86.078826	10.75	43.312265
18293.754	23.501593	10.731139	-0.038466	30.979751	21.924046	86.076027	10.75	43.316601
18295.16699	23.503269	10.696597	-0.082136	30.951811	21.918645	86.077459	10.75	43.364826
18296.62199	23.54446	10.677243	-0.108921	30.952091	21.921826	86.082508	10.75	43.415744
18297.53199	23.482745	10.704644	-0.109768	30.960361	21.935738	86.080918	10.75	43.406771
18299.74699	23.464637	10.655827	-0.133228	31.002904	21.863723	86.083884	10.75	43.50102
18300.49406	23.607649	10.661653	-0.144954	30.974629	21.967713	86.084368	10.75	43.518117
18301.98798	23.511003	10.678743	-0.168889	31.044068	22.072064	86.084768	10.75	43.542531
18302.873	23.334741	10.661628	-0.177699	31.04133	22.009529	86.080267	10.75	43.580967
18304.67667	23.507875	10.632366	-0.179822	31.109093	22.022551	86.083485	10.75	43.676563
18305.01	23.430069	10.640354	-0.178919	31.101084	21.839887	86.082136	10.75	43.681344
18307.12505	23.475724	10.740937	-0.149228	31.177471	22.040242	86.081244	10.75	43.623881
18307.417	23.424895	10.747584	-0.145354	31.182425	21.974225	86.083243	10.75	43.617863
18308.67706	23.56774	10.767885	-0.119743	31.261737	21.915014	86.083689	10.75	43.593926
18310.318	23.476093	10.812217	-0.072115	31.237467	21.984366	86.083912	10.75	43.525962
18310.60305	23.587695	10.837379	-0.066471	31.252833	21.967564	86.085158	10.75	43.493388
18313.13611	23.562567	10.884209	-0.04709	31.264345	22.024331	86.080007	10.75	43.352087
18313.397	23.541873	10.885173	-0.045814	31.264997	21.961423	86.080026	10.75	43.339556
18315.71	23.576781	10.874645	-0.038019	31.190304	21.89555	86.072029	10.75	43.241164
18316.00505	23.536871	10.862408	-0.041176	31.183636	22.004718	86.079849	10.75	43.241725
18318.193	23.601908	10.823507	-0.052408	31.106243	21.897401	86.079449	10.75	43.232611
18320.81016	23.583063	10.758522	-0.060399	31.072474	21.932338	86.08089	10.75	43.247832
18321.566	23.693175	10.745195	-0.047528	31.077652	22.004718	86.082043	10.75	43.260069
18323.672	23.554978	10.707795	-0.071081	30.98601	21.956392	86.079551	10.75	43.306997
18325.22999	23.560152	10.703805	-0.082443	30.965073	21.977485	86.085763	10.75	43.338299
18325.49299	23.603386	10.716353	-0.082192	30.95848	21.932928	86.083912	10.75	43.329218
18328.11606	23.595059	10.678316	-0.088096	30.985153	21.927377	86.080844	10.75	43.415035
18328.58707	23.649944	10.694007	-0.090415	30.952575	21.846109	86.081737	10.75	43.40925
18330.27998	23.721625	10.650161	-0.071267	30.982601	21.973194	86.081504	10.75	43.498872
18330.594	23.658443	10.648988	-0.073233	30.954643	21.953211	86.081681	10.75	43.510809
18332.338	23.587102	10.657336	-0.063044	31.021176	21.923016	86.07918	10.75	43.558834
18332.69099	23.588949	10.658292	-0.061144	31.024045	21.923016	86.07918	10.75	43.56839
18334.32798	23.578603	10.637504	-0.083738	31.096762	21.85107	86.081021	10.75	43.649575
18335.67	23.539776	10.680914	-0.104991	31.102835	21.8527	86.080714	10.75	43.648451
18337.45806	23.578035	10.763803	-0.083607	31.173056	21.906953	86.079365	10.75	43.576465
18337.819	23.587446	10.761481	-0.082574	31.17328	21.863583	86.080732	10.75	43.577065
18340.437	23.546058	10.844957	-0.015816	31.248233	21.898961	86.083531	10.75	43.441462
18340.82701	23.65413	10.861377	-0.007518	31.240819	21.883418	86.084535	10.75	43.411985
18341.50265	23.656174	10.873732	0.008286	31.243241	21.910584	86.084675	10.75	43.373336
18343.47105	23.555271	10.885315	0.030666	31.177862	21.869134	86.084284	10.75	43.27685
18344.38807	23.625678	10.850262	0.036682	31.181289	21.965133	86.078203	10.75	43.275881
18346.967	23.660214	10.840883	0.003564	31.150313	21.912064	86.084759	10.75	43.213042
18348.99707	23.660041	10.755731	-0.032822	31.091063	21.932568	86.082267	10.75	43.2613
18349.47267	23.616982	10.754642	-0.036445	31.096241	21.872026	86.090393	10.75	43.260878
18352.53306	23.689945	10.72124	-0.070569	30.986922	21.919766	86.088283	10.75	43.298353
