Time (sec)	Fluid Temperature (C)	Flowrate (GPM)	"Pressure Drop (large pipe, (""WC)"	"Pressure Drop (small pipe, (""WC))"	Ambient Temperature (C)	Ambient Pressure (kPa)	Flow Setpoint (GPM)	Control Output (%)
623308.6767	22.955706	17.220769	-0.04343	42.669638	20.850889	85.194416	17.1	78.124908
623309.409	23.084735	17.225555	-0.057586	42.611299	20.846444	85.193217	17.1	78.088852
623312.2522	22.893589	17.221791	-0.075775	42.622121	20.835332	85.190976	17.1	77.977304
623312.7571	22.911337	17.230056	-0.078942	42.647994	20.918673	85.194509	17.1	77.948783
623314.1812	22.935542	17.245353	-0.077554	42.650676	20.791738	85.191357	17.1	77.871861
623315.936	22.89561	17.260599	-0.065745	42.654736	20.88175	85.192036	17.1	77.767209
623316.2511	22.978801	17.261035	-0.058033	42.620873	20.897307	85.186038	17.1	77.749624
623318.298	23.010227	17.278947	-0.024142	42.647714	20.83385	85.186438	17.1	77.616434
623318.693	23.004311	17.274061	-0.012669	42.649819	20.83385	85.186438	17.1	77.597991
623322.411	22.970297	17.302727	0.007578	42.593921	20.868903	85.194007	17.1	77.343968
623323.1191	22.983977	17.308485	-0.00044	42.608152	20.807784	85.189851	17.1	77.289638
623323.7162	22.92371	17.304487	-0.007919	42.577325	20.819638	85.190408	17.1	77.25239
623325.1469	22.951982	17.324185	-0.044511	42.604091	20.840011	85.201715	17.1	77.127609
623327.228	22.981191	17.329926	-0.071463	42.536328	20.814081	85.188316	17.1	76.962464
623328.972	22.839208	17.344418	-0.070234	42.539886	20.891128	85.19556	17.1	76.818917
623329.231	22.982498	17.357402	-0.063109	42.565497	20.939279	85.193319	17.1	76.784264
623331.044	22.89837	17.340445	-0.042806	42.584887	20.840011	85.19449	17.1	76.655329
623331.482	23.032211	17.345123	-0.03964	42.588836	20.892609	85.193077	17.1	76.615213
623332.7247	23.002093	17.356639	-0.031891	42.531411	20.836794	85.186159	17.1	76.500169
623334.671	23.058091	17.348911	0.004924	42.511965	20.901128	85.191952	17.1	76.348912
623336.39	23.015377	17.400627	-0.026424	42.560636	20.832096	85.188846	17.1	76.133107
623337.1041	22.979884	17.408859	-0.033251	42.487918	20.790861	85.195402	17.1	76.051771
623338.583	22.977296	17.371542	-0.057298	42.507066	20.779007	85.191124	17.1	75.953833
