Time (sec)	Fluid Temperature (C)	Flowrate (GPM)	"Pressure Drop (large pipe, (""WC)"	"Pressure Drop (small pipe, (""WC))"	Ambient Temperature (C)	Ambient Pressure (kPa)	Flow Setpoint (GPM)	Control Output (%)
1053847.051	21.377974	10.01669	8.660431	0.331154	21.267003	86.126471	10	38.16069
1053847.603	21.403891	10.012684	8.664455	0.330614	21.366369	86.125188	10	38.16179
1053849.382	21.427024	10.021451	8.647337	0.342684	21.232936	86.122965	10	38.143463
1053849.712	21.360929	10.022114	8.643816	0.337748	21.260472	86.121887	10	38.140417
1053851.801	21.454421	10.030445	8.684431	0.351495	21.359704	86.126034	10	38.11525
1053852.871	21.547713	10.004009	8.697442	0.349464	21.334291	86.124193	10	38.136755
1053854.689	21.392962	10.033706	8.683025	0.351997	21.297264	86.128572	10	38.092837
1053854.973	21.521799	10.035877	8.680687	0.354102	21.252461	86.128879	10	38.0873
1053856.128	21.437761	10.031887	8.665265	0.343485	21.344052	86.12542	10	38.081883
1053858.22	21.50791	10.036103	8.662853	0.356431	21.395012	86.120492	10	38.058446
1053859.633	21.415355	10.016799	8.659742	0.346745	21.309719	86.122993	10	38.066202
1053860.701	21.535497	10.011619	8.662583	0.351383	21.335772	86.12357	10	38.064942
1053861.243	21.536607	9.999876	8.669661	0.33393	21.26505	86.123663	10	38.076245
1053863.066	21.387779	9.962862	8.66885	0.338791	21.319481	86.123728	10	38.124767
1053863.439	21.386847	9.963222	8.659621	0.343969	21.366268	86.124472	10	38.129
1053865.472	21.443684	9.95987	8.644208	0.34572	21.260371	86.125811	10	38.155074
1053867.773	21.425722	9.989164	8.631411	0.333129	21.279626	86.126759	10	38.149123
1053868.022	21.433867	9.977798	8.622256	0.344826	21.380707	86.124555	10	38.162075
1053869.651	21.465885	9.984965	8.651658	0.352575	21.224958	86.125504	10	38.170715
1053871.496	21.384996	9.977421	8.694378	0.350787	21.306791	86.127949	10	38.1915
1053872.036	21.422568	9.968578	8.69665	0.352519	21.278145	86.125336	10	38.204148
1053873.486	21.360368	9.990824	8.699752	0.349595	21.214085	86.123328	10	38.191485
1053874.553	21.582689	9.995032	8.699575	0.35956	21.342201	86.12714	10	38.189006
1053874.914	21.503468	9.998627	8.695635	0.351997	21.341966	86.125188	10	38.185685
1053877.664	21.54807	9.957221	8.739854	0.353767	21.218663	86.128628	10	38.239658
1053878.753	21.494761	9.960071	8.757065	0.343187	21.213849	86.124156	10	38.252537
1053879.033	21.401465	9.965452	8.754197	0.343951	21.300496	86.123709	10	38.250655
1053881.066	21.418125	9.969827	8.730029	0.347248	21.238053	86.128312	10	38.270125
1053881.773	21.480515	9.987262	8.726658	0.346503	21.268046	86.120548	10	38.258853
1053884.375	21.546589	10.013514	8.714653	0.342498	21.313355	86.12754	10	38.219121
1053886.269	21.470876	10.049749	8.716962	0.331639	21.292485	86.122482	10	38.166569
1053886.527	21.382404	10.059438	8.726825	0.331955	21.271749	86.127029	10	38.152426
1053888.661	21.535484	10.093796	8.724897	0.31847	21.20301	86.126294	10	38.083076
1053888.92	21.420717	10.155017	8.709558	0.327392	21.248791	86.126015	10	38.010698
1053890.887	21.466255	10.287325	8.632054	0.304705	21.172039	86.120873	10	37.694342
1053891.614	21.301126	10.24358	8.648734	0.314949	21.220919	86.127419	10	37.672095
1053892.767	21.427381	10.19204	8.693642	0.303606	21.255962	86.114922	10	37.642185
1053894.057	21.291869	10.155973	8.741605	0.316738	21.185605	86.124332	10	37.605396
