Time (sec)	Fluid Temperature (C)	Flowrate (GPM)	"Pressure Drop (large pipe, (""WC)"	"Pressure Drop (small pipe, (""WC))"	Ambient Temperature (C)	Ambient Pressure (kPa)	Flow Setpoint (GPM)	Control Output (%)
1052521.179	21.278856	9.860645	-0.179264	32.551637	21.367784	86.133091	10	42.976242
1052522.875	21.454355	9.856739	-0.171115	32.596657	21.335437	86.138242	10	43.05833
1052523.145	21.458992	9.85466	-0.160302	32.599824	21.268048	86.145133	10	43.073678
1052525.806	21.360491	9.878029	-0.16683	32.624243	21.317933	86.135732	10	43.169193
1052526.075	21.433622	9.875514	-0.166178	32.67962	21.317933	86.135732	10	43.182873
1052527.931	21.338276	9.877358	-0.1743	32.695806	21.365326	86.132096	10	43.257578
1052529.159	21.464351	9.86999	-0.175361	32.744719	21.471583	86.132738	10	43.315513
1052530.788	21.378087	9.882781	-0.170928	32.772752	21.377544	86.132059	10	43.37507
1052532.005	21.269053	9.888556	-0.159119	32.79637	21.380002	86.131036	10	43.413791
1052533.065	21.341432	9.918304	-0.163478	32.805218	21.359772	86.131669	10	43.418136
1052533.321	21.35291	9.930575	-0.161764	32.806391	21.359772	86.131669	10	43.412275
1052535.073	21.391786	9.927549	-0.163506	32.879761	21.337321	86.131036	10	43.464034
1052536.901	21.376412	9.925328	-0.163552	32.926681	21.359671	86.140325	10	43.509664
1052537.186	21.314949	9.938102	-0.158225	32.874378	21.412111	86.142548	10	43.503557
1052539.17	21.267184	9.922235	-0.142942	32.912041	21.40299	86.139042	10	43.566621
1052539.574	21.505251	9.941874	-0.148353	32.930984	21.524422	86.141032	10	43.556121
1052542.192	21.22811	9.955226	-0.123729	32.996977	21.412986	86.137127	10	43.585262
1052542.664	21.307174	9.960087	-0.123487	32.95883	21.304872	86.136401	10	43.586173
1052544.914	21.301249	9.9666	-0.099542	33.005452	21.427055	86.133091	10	43.608924
1052545.36	21.337342	9.972417	-0.096376	33.009829	21.294134	86.127968	10	43.60802
1052547.273	21.389177	10.002844	-0.109144	33.050491	21.353881	86.136104	10	43.587913
1052548.363	21.331418	9.985677	-0.107654	33.020502	21.332541	86.132068	10	43.608348
1052549.453	21.342896	10.00799	-0.111743	33.052056	21.358089	86.133445	10	43.589565
1052550.329	21.331982	9.98592	-0.111435	33.050286	21.442369	86.132199	10	43.616346
1052551.483	21.314015	9.995057	-0.1149	33.047641	21.356237	86.130562	10	43.611376
1052553.259	21.283282	9.993816	-0.114695	33.053043	21.25714	86.130553	10	43.61632
1052553.943	21.362889	9.950901	-0.11001	33.106463	21.334527	86.138094	10	43.662755
1052555.575	21.320116	9.937574	-0.115207	33.088154	21.377846	86.134086	10	43.709511
1052556.636	21.428599	9.964899	-0.126923	33.096126	21.377106	86.139526	10	43.700436
1052557.558	21.282542	9.968704	-0.134942	33.066938	21.374279	86.131064	10	43.705474
1052557.869	21.238284	9.963348	-0.13998	33.106259	21.308608	86.125904	10	43.714404
1052559.777	21.292152	10.016053	-0.143789	33.1057	21.458928	86.135611	10	43.665097
1052561.322	21.239395	9.961965	-0.133154	33.156177	21.412784	86.133277	10	43.727407
1052562.639	21.301796	9.925303	-0.115459	33.153383	21.382188	86.135332	10	43.786536
1052563.741	21.357882	9.967053	-0.110281	33.175456	21.414265	86.131343	10	43.761934
1052564.875	21.323255	9.968897	-0.098956	33.144815	21.338869	86.136281	10	43.773593
1052565.285	21.236063	9.985116	-0.100353	33.152191	21.293696	86.139526	10	43.760984
1052567.011	21.287532	10.02612	-0.092436	33.226492	21.463774	86.134216	10	43.71373
1052568.972	21.227352	10.089437	-0.099375	33.229342	21.317899	86.142994	10	43.621338
1052569.382	21.30289	10.106905	-0.098816	33.220662	21.371586	86.143626	10	43.590395
1052570.784	21.342879	10.115832	-0.082676	33.247205	21.309887	86.133268	10	43.531115
1052572.394	21.366945	10.143953	-0.058974	33.253966	21.372596	86.136755	10	43.432659
1052572.667	21.272898	10.128555	-0.061544	33.256052	21.351862	86.135788	10	43.435836
1052574.064	21.379904	10.122369	-0.055193	33.200154	21.377645	86.132868	10	43.383815
1052575.472	21.339353	10.1161	-0.039388	33.153477	21.414433	86.139302	10	43.330058
1052577.507	21.265862	10.036396	-0.001977	33.110766	21.389022	86.132189	10	43.358027
1052578.639	21.386938	10.030554	0.012375	33.082417	21.369028	86.140846	10	43.351054
1052580.459	21.342879	10.060913	0.0043	33.070794	21.368423	86.132422	10	43.292131
1052580.871	21.351201	10.059958	-0.000738	33.062244	21.364585	86.135685	10	43.284623
1052581.797	21.411181	10.06466	-0.000533	33.02555	21.337692	86.13271	10	43.259256
1052584.467	21.356384	10.003221	-0.018694	33.021303	21.302146	86.136894	10	43.288648
1052585.976	21.302696	9.978335	-0.022978	32.999324	21.382257	86.136801	10	43.32051
1052587.374	21.377489	10.005459	-0.053218	33.001596	21.377679	86.137024	10	43.295955
1052588.729	21.371758	10.000203	-0.081456	33.002211	21.331162	86.136532	10	43.306493
1052589.01	21.315462	10.003774	-0.08819	32.992209	21.331162	86.136532	10	43.30282
1052590.493	21.436727	9.999784	-0.114099	32.996493	21.412616	86.136811	10	43.304378
1052592.758	21.321387	9.999583	-0.110979	32.975985	21.432004	86.129558	10	43.30977
1052593.719	21.313981	9.998845	-0.113205	33.005787	21.484945	86.137396	10	43.311953
1052596.097	21.543154	10.014436	-0.094346	32.993531	21.40979	86.133807	10	43.288331
1052597.173	21.333235	10.011754	-0.088553	33.016423	21.419416	86.133807	10	43.285516
1052598.414	21.323978	10.003657	-0.068855	33.023762	21.323286	86.133361	10	43.288259
1052598.729	21.375814	10.022491	-0.069172	33.02162	21.477306	86.134086	10	43.267897
1052600.612	21.232149	10.047695	-0.039379	33.007855	21.421032	86.135109	10	43.21762
1052602.417	21.30714	10.043571	-0.006755	32.977717	21.390537	86.135946	10	43.201537
1052603.487	21.383219	10.024829	-0.008012	33.015119	21.410665	86.135016	10	43.209956
1052604.702	21.34101	10.049682	-0.006513	33.007333	21.478416	86.133361	10	43.165705
1052604.973	21.418762	10.053269	-0.001036	32.967659	21.569485	86.131166	10	43.157564
1052608.075	21.333041	10.022927	-0.010638	32.925135	21.421907	86.132143	10	43.15454
1052608.725	21.411164	10.038944	-0.013218	32.969205	21.388821	86.13151	10	43.140307
1052609.704	21.415977	10.011401	-0.022811	32.919119	21.38808	86.136755	10	43.153724
1052611.118	21.48706	10.006741	-0.049754	32.930406	21.392894	86.137024	10	43.152109
1052611.455	21.361551	10.009423	-0.054662	32.927072	21.392894	86.137024	10	43.148804
1052612.724	21.471881	10.001519	-0.080758	32.921633	21.477306	86.134486	10	43.160494
1052614.963	21.375814	9.970355	-0.094299	32.893749	21.413122	86.135871	10	43.197782
1052615.861	21.336744	9.947313	-0.08479	32.932697	21.468285	86.138865	10	43.23226
1052617.598	21.361551	9.951697	-0.063435	32.898853	21.414367	86.132022	10	43.255008
1052618.392	21.325073	9.955612	-0.053013	32.911966	21.462867	86.130023	10	43.263698
1052619.995	21.521102	9.985342	-0.06256	32.9134	21.419181	86.136494	10	43.25295
1052620.441	21.405047	9.964756	-0.060967	32.859886	21.465324	86.1457	10	43.276614
1052622.824	21.376908	9.972878	-0.103948	32.904162	21.467175	86.133993	10	43.283833
1052623.075	21.460758	9.957321	-0.108036	32.914238	21.467175	86.133993	10	43.305635
1052625.217	21.358396	9.926996	-0.120609	32.889018	21.305008	86.126601	10	43.372313
1052625.492	21.411147	9.913769	-0.124111	32.940017	21.399793	86.124118	10	43.392884
1052627.471	21.34988	9.953265	-0.127277	32.925396	21.385589	86.134346	10	43.391108
1052628.789	21.441153	9.96603	-0.118942	32.917051	21.512105	86.135425	10	43.394061
1052629.099	21.491309	9.963482	-0.119966	32.908632	21.512105	86.135425	10	43.400259
1052630.798	21.382462	9.953047	-0.117685	32.936441	21.369568	86.138717	10	43.427638
1052631.481	21.382639	9.933584	-0.118178	32.889186	21.464213	86.137471	10	43.460099
1052633.427	21.405594	9.954245	-0.080208	32.902038	21.397066	86.138986	10	43.477884
1052634.625	21.342281	9.953768	-0.063463	32.934821	21.45903	86.134811	10	43.495169
1052635.003	21.356915	9.954874	-0.058443	32.934485	21.325743	86.134756	10	43.499947
1052636.934	21.382639	9.936844	-0.083645	32.946909	21.380676	86.135434	10	43.551602
1052638.361	21.299701	9.901305	-0.099356	32.960264	21.332778	86.133547	10	43.627527
1052639.901	21.291185	9.933081	-0.116567	32.984367	21.39535	86.133538	10	43.641291
1052640.735	21.303774	9.939502	-0.128711	33.002938	21.442135	86.134532	10	43.655445
1052642.527	21.3743	9.950188	-0.142877	33.041438	21.35055	86.141915	10	43.678499
1052643.424	21.44706	9.951136	-0.143044	32.998095	21.362904	86.140818	10	43.698588
1052644.284	21.359507	9.944967	-0.145382	33.00847	21.308475	86.133816	10	43.716133
1052646.049	21.295628	9.960859	-0.152823	33.050733	21.41807	86.136011	10	43.727313
1052646.467	21.333572	9.952544	-0.155254	33.068633	21.345737	86.137527	10	43.741348
