Time (sec)	Fluid Temperature (C)	Flowrate (GPM)	"Pressure Drop (large pipe, (""WC)"	"Pressure Drop (small pipe, (""WC))"	Ambient Temperature (C)	Ambient Pressure (kPa)	Flow Setpoint (GPM)	Control Output (%)
1051203.427	21.035754	7.955614	-0.125005	29.25483	21.575777	86.140325	8	35.447428
1051204.614	21.022421	7.989259	-0.124791	29.337941	21.500997	86.140279	8	35.425939
1051204.884	20.957236	8.007624	-0.111715	29.308251	21.583786	86.138986	8	35.407233
1051206.429	21.047778	8.024999	-0.07761	29.35992	21.442503	86.146155	8	35.383992
1051208.193	21.01094	8.044504	-0.062113	29.415166	21.477674	86.149652	8	35.341523
1051209.711	21.022421	8.049609	-0.064543	29.423753	21.480872	86.148192	8	35.310702
1051210.169	21.07037	8.042241	-0.063975	29.395832	21.50332	86.140279	8	35.310882
1051213.357	21.032223	8.010867	-0.062271	29.336935	21.649677	86.146146	8	35.321054
1051213.798	21.112958	8.016291	-0.068408	29.341536	21.484439	86.143394	8	35.313451
1051214.947	21.11481	8.008948	-0.069796	29.327119	21.508133	86.138308	8	35.314764
1051216.593	21.117946	7.97107	-0.064599	29.338165	21.444085	86.144156	8	35.363159
1051217.435	21.184801	7.970869	-0.065447	29.28208	21.602161	86.149131	8	35.371845
1051219.297	21.032026	7.923788	-0.094299	29.259337	21.498507	86.139349	8	35.447429
1051219.571	21.143498	7.925833	-0.106248	29.258537	21.543672	86.141385	8	35.452607
1051221.062	21.151645	7.919345	-0.114956	29.264963	21.532196	86.145923	8	35.498515
1051222.895	21.038124	7.930468	-0.133945	29.276269	21.487401	86.145746	8	35.532948
1051223.398	21.11202	7.937316	-0.138686	29.228846	21.536504	86.14583	8	35.536365
1051226.677	21.082764	7.950291	-0.139925	29.253154	21.506517	86.139256	8	35.596602
1051226.966	21.122389	7.939839	-0.143221	29.28981	21.506517	86.139256	8	35.612554
1051228.72	21.143671	7.962428	-0.142076	29.280907	21.473198	86.140762	8	35.623355
1051231.245	21.081085	8.00443	-0.142858	29.379664	21.440753	86.1461	8	35.595791
1051232.067	21.104416	7.986962	-0.145689	29.413676	21.535898	86.144454	8	35.61451
1051232.629	21.081825	7.977583	-0.14243	29.419618	21.501839	86.140548	8	35.627114
1051234.414	21.084615	7.957986	-0.135799	29.369848	21.45223	86.146871	8	35.65927
1051234.821	21.078492	7.958564	-0.133349	29.379143	21.458524	86.138996	8	35.664035
1051235.417	21.037013	7.967567	-0.135845	29.367557	21.442605	86.141041	8	35.661881
1051239.177	21.119402	7.977952	-0.114974	29.425634	21.498743	86.139656	8	35.693213
1051240.798	21.117007	7.962076	-0.104413	29.439399	21.492214	86.140418	8	35.731388
1051241.208	21.068863	7.967064	-0.096702	29.444578	21.497026	86.142399	8	35.731416
1051243.525	21.033112	7.967106	-0.081931	29.433141	21.462832	86.141832	8	35.758136
1051246.627	21.145152	7.980818	-0.084949	29.509696	21.507258	86.143561	8	35.760917
1051247.059	21.002199	7.982914	-0.089726	29.5072	21.551311	86.139777	8	35.761377
1051251.208	21.025335	7.946553	-0.088916	29.53987	21.420761	86.141441	8	35.862061
1051251.707	21.051827	7.952529	-0.090332	29.513346	21.481343	86.140623	8	35.864947
1051254.315	21.006817	8.025838	-0.088106	29.60348	21.50369	86.142845	8	35.796688
1051254.91	20.987384	8.062173	-0.080944	29.617822	21.456303	86.143161	8	35.749997
1051255.359	20.968866	8.042878	-0.075989	29.598879	21.450749	86.141776	8	35.762023
1051257.321	21.168655	8.102959	-0.054532	29.666642	21.439272	86.143301	8	35.648818
1051257.637	21.1394	8.086523	-0.051635	29.66193	21.503556	86.141004	8	35.655737
1051259.579	21.196058	8.079021	-0.054317	29.639094	21.428536	86.141943	8	35.609082
1051261.232	21.316401	8.109137	-0.068557	29.582022	21.415948	86.142417	8	35.527481
1051261.651	21.106268	8.102507	-0.063044	29.569878	21.424093	86.141729	8	35.519492
1051262.999	21.151991	8.087763	-0.0635	29.596495	21.482958	86.138047	8	35.488009
1051265.234	21.129598	8.094234	-0.039984	29.516438	21.39609	86.139163	8	35.407395
1051265.518	21.046445	8.09218	-0.043402	29.524317	21.466669	86.146778	8	35.400582
1051267.713	21.101453	8.018109	-0.03285	29.464899	21.537883	86.138986	8	35.434405
1051267.994	21.148485	8.020825	-0.036678	29.408554	21.487535	86.133686	8	35.430081
1051270.505	21.22662	8.047597	-0.05944	29.39207	21.453105	86.136969	8	35.380999
1051271.408	21.183295	8.046139	-0.06554	29.392889	21.317832	86.143022	8	35.367056
1051273.582	21.104219	7.98744	-0.064106	29.357499	21.482723	86.140865	8	35.420178
1051273.854	21.154953	7.972688	-0.062513	29.317415	21.386833	86.141794	8	35.436699
1051276.066	21.242913	7.981849	-0.060706	29.301228	21.35957	86.14292	8	35.446485
1051276.631	21.177172	7.967047	-0.068231	29.321922	21.356608	86.141339	8	35.465303
1051277.841	21.207537	7.957492	-0.068958	29.308958	21.447922	86.146778	8	35.487691
1051280.402	21.266981	7.970274	-0.063193	29.259356	21.393632	86.137815	8	35.514204
1051281.348	21.13424	7.963233	-0.070327	29.276641	21.40622	86.133714	8	35.530904
1051281.809	21.202921	7.939227	-0.069256	29.269042	21.421535	86.139256	8	35.561969
1051284.348	21.148855	7.934978	-0.085833	29.302737	21.437959	86.137973	8	35.629363
1051284.63	21.085529	7.945556	-0.092613	29.271892	21.340821	86.131408	8	35.624393
1051286.999	21.23605	7.901132	-0.094243	29.330435	21.343783	86.139832	8	35.727455
1051287.724	21.133302	7.928381	-0.094001	29.330491	21.44708	86.141032	8	35.72965
1051290.001	21.116267	7.867721	-0.08751	29.353178	21.527686	86.140325	8	35.850999
1051291.11	21.098293	7.867068	-0.080823	29.412987	21.441662	86.135927	8	35.903277
1051291.543	21.125352	7.88995	-0.088441	29.373015	21.33998	86.138717	8	35.897685
1051292.952	21.092195	7.969629	-0.095556	29.41336	21.45462	86.140995	8	35.85066
1051295.315	21.16552	8.034932	-0.078215	29.472703	21.452398	86.146379	8	35.782332
1051296.456	21.080912	8.035443	-0.072758	29.482166	21.374279	86.143422	8	35.770226
1051297.668	21.098664	8.068895	-0.061656	29.517724	21.355025	86.149754	8	35.716023
1051297.935	21.103675	8.076255	-0.06445	29.539815	21.409081	86.146918	8	35.702299
1051299.892	21.140708	8.1287	-0.049977	29.544546	21.453879	86.141162	8	35.582818
1051302.275	21.13182	8.044873	-0.038876	29.490771	21.460678	86.140818	8	35.592168
1051302.579	21.16626	8.037656	-0.039379	29.43221	21.580623	86.142882	8	35.595125
1051304.347	21.113674	8.044588	-0.046597	29.390859	21.457346	86.140679	8	35.569007
1051305.571	21.069234	8.017757	-0.042685	29.378863	21.417597	86.139832	8	35.583002
1051306.003	21.009607	7.993089	-0.032273	29.361559	21.509781	86.13668	8	35.606684
1051308.478	21.017384	7.969922	-0.041232	29.288637	21.42352	86.134309	8	35.650008
1051309.404	21.046272	7.972897	-0.053451	29.31205	21.387978	86.141171	8	35.654358
1051310.078	21.069604	7.983274	-0.054681	29.295231	21.404268	86.136755	8	35.649991
1051310.511	20.988693	7.981833	-0.065828	29.293443	21.443277	86.143524	8	35.653938
1051312.631	21.183295	7.959084	-0.092343	29.286756	21.451422	86.14251	8	35.701335
1051313.024	21.07311	7.955756	-0.102243	29.300223	21.601353	86.139749	8	35.70485
1051314.409	21.044593	7.974515	-0.110485	29.287091	21.54384	86.143794	8	35.70644
1051314.76	21.132537	7.970718	-0.113326	29.302029	21.54532	86.146825	8	35.713896
1051317.326	20.962174	7.939672	-0.125284	29.364819	21.542359	86.140818	8	35.770468
1051318.259	21.065876	7.924551	-0.105745	29.326151	21.474241	86.145969	8	35.806815
1051318.894	21.101799	7.925531	-0.090816	29.335278	21.460173	86.143003	8	35.821931
1051319.377	21.04126	7.935363	-0.082564	29.375455	21.484237	86.141116	8	35.822413
1051321.686	21.071999	7.949302	-0.071482	29.37281	21.49918	86.137201	8	35.84718
1051322.344	21.042717	7.915163	-0.073577	29.357965	21.527551	86.140902	8	35.897536
1051322.832	21.020496	7.922966	-0.078904	29.398011	21.518161	86.142231	8	35.900896
1051324.992	21.004767	7.950409	-0.124167	29.404177	21.465356	86.136011	8	35.917253
1051325.334	21.083826	7.969838	-0.119342	29.420363	21.465356	86.136011	8	35.902397
1051328.212	20.983632	7.937828	-0.112749	29.540467	21.430555	86.135165	8	35.9713
1051328.555	21.051605	7.928926	-0.101861	29.553784	21.430555	86.135165	8	35.9875
1051330.046	21.043631	7.940921	-0.089419	29.540727	21.538892	86.137024	8	36.011212
1051331.983	21.069012	7.990282	-0.0871	29.610558	21.475352	86.133193	8	35.982889
1051332.341	21.048445	8.007925	-0.08168	29.612216	21.455966	86.140232	8	35.965244
1051334.295	21.049729	8.083966	-0.101619	29.665748	21.559253	86.13655	8	35.860972
1051335.509	20.988447	8.093203	-0.099477	29.676961	21.461889	86.134532	8	35.816906
1051336.306	21.006595	8.087227	-0.092027	29.677371	21.467207	86.136439	8	35.797758
