Time (sec)	Fluid Temperature (C)	Flowrate (GPM)	"Pressure Drop (large pipe, (""WC)"	"Pressure Drop (small pipe, (""WC))"	Ambient Temperature (C)	Ambient Pressure (kPa)	Flow Setpoint (GPM)	Control Output (%)
446661.283	24.506469	15.878868	11.20338	0.350321	21.409693	85.817553	16	51.000381
446662.261	24.443332	15.819365	11.234095	0.357101	21.483504	85.816706	16	51.112567
446664.184	24.464009	15.823296	11.156795	0.359951	21.447827	85.820045	16	51.231102
446664.615	24.528991	15.856253	11.129526	0.364906	21.451529	85.814382	16	51.22103
446666.498	24.546344	15.924499	10.994065	0.357511	21.456342	85.814298	16	51.218192
446666.77	24.613536	15.926972	10.969971	0.364254	21.491142	85.820286	16	51.222243
446669.6893	24.578274	15.938614	10.887959	0.34464	21.510393	85.812708	16	51.282088
446669.984	24.43945	15.943417	10.885445	0.349595	21.460784	85.815619	16	51.283317
446671.815	24.566091	15.972728	10.85541	0.344286	21.478185	85.818715	16	51.277317
446672.2592	24.508685	15.977213	10.845165	0.350731	21.424132	85.818436	16	51.276199
446674.69	24.498157	15.977079	10.844848	0.365558	21.445001	85.823355	16	51.289696
446675.111	24.591565	15.951883	10.845491	0.365464	21.437967	85.822397	16	51.320158
446677.687	24.457543	15.971396	10.850492	0.34898	21.428945	85.818492	16	51.329462
446678.363	24.574024	15.967649	10.843405	0.356542	21.391044	85.815795	16	51.34021
446679.6781	24.457354	15.99608	10.846804	0.351476	21.336617	85.817692	16	51.316287
446680.1211	24.556123	15.98142	10.853174	0.356002	21.417468	85.820733	16	51.332994
446682.8571	24.507937	15.978235	10.852876	0.358163	21.483231	85.812987	16	51.359973
446683.398	24.485045	15.974413	10.845705	0.33989	21.512107	85.807687	16	51.368371
446686.37	24.569404	15.991747	10.818017	0.347248	21.45264	85.813647	16	51.368812
446687.4435	24.447564	15.999525	10.816564	0.352128	21.475456	85.818492	16	51.36217
446687.7751	24.464738	16.0095	10.815959	0.352109	21.467175	85.812755	16	51.351692
446691.037	24.562759	16.00898	10.83709	0.349632	21.438161	85.810867	16	51.332652
446691.4961	24.543002	16.010263	10.84727	0.355555	21.407432	85.816139	16	51.329941
446692.2004	24.458461	16.009969	10.846907	0.346857	21.433719	85.813554	16	51.327567
446694.891	24.490395	15.993407	10.865505	0.3563	21.314128	85.817125	16	51.34812
446695.493	24.533772	15.985611	10.870991	0.343951	21.527012	85.818715	16	51.358688
446697.9093	24.509405	15.991906	10.875349	0.351737	21.459498	85.811546	16	51.358475
