Time (sec)	Fluid Temperature (C)	Flowrate (GPM)	"Pressure Drop (large pipe, (""WC)"	"Pressure Drop (small pipe, (""WC))"	Ambient Temperature (C)	Ambient Pressure (kPa)	Flow Setpoint (GPM)	Control Output (%)
623641.9087	23.089415	12.679805	0.015048	35.843136	20.974835	85.187108	12.6	50.566948
623643.108	23.074257	12.647963	0.014889	35.828999	20.908907	85.188363	12.6	50.570694
623644.286	23.107702	12.652774	0.00172	35.792901	20.883466	85.181752	12.6	50.548843
623645.279	23.065927	12.645582	-0.018061	35.801674	20.862236	85.18535	12.6	50.537745
623645.833	23.108615	12.63233	-0.022392	35.797129	20.844944	85.186429	12.6	50.544083
623648.364	23.096415	12.670435	-0.039798	35.768351	20.905456	85.179966	12.6	50.46466
623648.797	23.065731	12.663117	-0.0357	35.767531	20.855568	85.189692	12.6	50.462417
623649.8617	23.018039	12.696519	-0.047351	35.746372	20.849642	85.187154	12.6	50.401408
623651.506	23.071646	12.670929	-0.056944	35.733557	20.824083	85.182384	12.6	50.373948
623653.388	22.982916	12.620856	-0.050965	35.716886	20.869274	85.188093	12.6	50.401489
623653.6621	23.115442	12.618995	-0.051859	35.681757	20.841746	85.185982	12.6	50.401447
623655.9234	23.075886	12.654182	-0.090797	35.63154	20.810884	85.186531	12.6	50.337809
623656.196	23.148713	12.654526	-0.099943	35.63167	20.877423	85.190613	12.6	50.331071
623657.7574	23.09511	12.635021	-0.121401	35.642604	20.944094	85.185955	12.6	50.324554
623659.7108	23.080126	12.631517	-0.142393	35.660653	20.831491	85.184225	12.6	50.301549
623660.2621	23.146864	12.656076	-0.131775	35.65594	20.855822	85.181928	12.6	50.269772
623661.691	23.122813	12.657493	-0.134812	35.636997	20.820749	85.172333	12.6	50.240417
623663.687	23.167173	12.64813	-0.119761	35.627367	20.808408	85.174806	12.6	50.209469
623664.206	23.105068	12.65264	-0.111761	35.650185	20.894091	85.17872	12.6	50.196282
623667.4623	23.249604	12.651181	-0.062196	35.650855	20.744068	85.17912	12.6	50.138073
623668.318	23.192853	12.656881	-0.034471	35.64143	20.868903	85.181175	12.6	50.116879
623669.253	23.167173	12.675514	-0.03313	35.635861	20.894091	85.182905	12.6	50.075504
623670.886	23.15256	12.679269	-0.013954	35.592666	20.793708	85.185025	12.6	50.030738
623671.453	23.205594	12.69268	-0.016897	35.581472	20.844456	85.184086	12.6	50.001436
623673.075	23.349944	12.688539	-0.016645	35.560927	20.865569	85.18602	12.6	49.954563
623674.841	23.29672	12.682387	-0.004613	35.543325	20.964952	85.189293	12.6	49.913851
623675.606	23.166434	12.675288	-0.00316	35.566589	20.881867	85.187638	12.6	49.901315
623676.8401	23.32905	12.664131	-0.001968	35.545001	20.940878	85.184253	12.6	49.8848
623678.1321	23.208182	12.656646	-0.018806	35.502551	20.848277	85.183602	12.6	49.866129
623679.6612	23.302981	12.658222	-0.032189	35.556754	20.873095	85.185006	12.6	49.833981
623680.115	23.288023	12.65782	-0.02635	35.549024	20.802833	85.186261	12.6	49.825487
623682.039	23.320722	12.65668	-0.025307	35.525853	20.917173	85.176944	12.6	49.792011
623684.712	23.333855	12.663603	-0.03204	35.472712	20.94581	85.17965	12.6	49.753055
623684.9893	23.359357	12.6587	-0.036799	35.538612	20.892726	85.17992	12.6	49.751788
623686.6211	23.280434	12.645884	-0.038625	35.526226	20.892473	85.186038	12.6	49.734144
623688.392	23.248103	12.621694	-0.030233	35.507525	20.825429	85.181166	12.6	49.727901
623690.1451	23.142186	12.669823	-0.010256	35.494058	20.816168	85.182961	12.6	49.665258
623691.098	23.374858	12.650662	-0.003085	35.548205	20.931735	85.183844	12.6	49.661873
623691.716	23.173608	12.645901	0.007215	35.52874	20.92692	85.180543	12.6	49.657227
623693.5499	23.214096	12.662857	0.02248	35.518663	20.964817	85.185118	12.6	49.607591
623695.3281	23.285066	12.632791	0.037148	35.526095	20.814063	85.182068	12.6	49.602403
623696.114	23.209487	12.628751	0.046442	35.475897	20.932964	85.19092	12.6	49.598668
623697.3561	23.181763	12.620009	0.038414	35.513783	20.759238	85.18323	12.6	49.596229
623698.318	23.291327	12.659446	0.031159	35.475487	20.918518	85.178274	12.6	49.54333
623698.9197	23.408143	12.662304	0.019257	35.499106	20.870366	85.184467	12.6	49.527118
623700.517	23.195071	12.683963	0.001581	35.513373	20.819619	85.184392	12.6	49.458482
623700.799	23.137577	12.680116	0.000258	35.473084	20.833695	85.18032	12.6	49.454793
