Time (sec)	Fluid Temperature (C)	Flowrate (GPM)	"Pressure Drop (large pipe, (""WC)"	"Pressure Drop (small pipe, (""WC))"	Ambient Temperature (C)	Ambient Pressure (kPa)	Flow Setpoint (GPM)	Control Output (%)
620830.7571	22.22765	10.381152	-0.029004	32.473592	20.761558	85.209963	10.4	42.023708
620831.8241	22.37045	10.356191	-0.031574	32.5017	20.682027	85.208624	10.4	42.057572
620832.2061	22.139759	10.344574	-0.031072	32.451166	20.822426	85.21331	10.4	42.077996
620833.8761	22.168454	10.351497	-0.026396	32.483744	20.841317	85.211432	10.4	42.098355
620834.2401	22.302178	10.363274	-0.023379	32.474077	20.799967	85.209117	10.4	42.091904
620836.3832	22.186748	10.358043	-0.033828	32.492182	20.828723	85.215402	10.4	42.120952
620837.1234	22.114229	10.356996	-0.036026	32.509113	20.747111	85.215477	10.4	42.13273
620837.491	22.184158	10.372905	-0.031276	32.479292	20.812678	85.212734	10.4	42.12136
620839.511	22.245944	10.359938	-0.052157	32.529546	20.804529	85.2161	10.4	42.146528
620839.8411	22.23246	10.364338	-0.051421	32.532154	20.749958	85.207806	10.4	42.14653
620841.937	22.175279	10.357943	-0.03923	32.530683	20.833422	85.20961	10.4	42.176879
620843.2521	22.22765	10.372611	-0.031034	32.552177	20.754033	85.2092	10.4	42.178879
620844.3261	22.206562	10.394974	-0.016729	32.523847	20.816266	85.211032	10.4	42.160161
620844.6763	22.208782	10.405183	-0.009213	32.574548	20.816266	85.211032	10.4	42.150273
620846.622	22.223211	10.374656	0.006219	32.564359	20.805153	85.20563	10.4	42.195449
620848.893	22.253713	10.379216	0.022135	32.524443	20.763294	85.209424	10.4	42.209085
620849.177	22.202862	10.392334	0.011816	32.577509	20.799967	85.217597	10.4	42.197131
620852.7481	22.171043	10.412635	-0.060147	32.575107	20.758595	85.210716	10.4	42.168319
620853.0641	22.156984	10.416851	-0.059123	32.594497	20.688345	85.205044	10.4	42.162478
620855.284	22.302548	10.394924	-0.056105	32.600904	20.806518	85.213589	10.4	42.185397
620855.569	22.233735	10.408326	-0.058033	32.548285	20.806518	85.213589	10.4	42.172033
620857.701	22.099633	10.418276	-0.061489	32.603158	20.812562	85.212194	10.4	42.15391
620858.1381	22.203067	10.415568	-0.061218	32.596285	20.670679	85.211525	10.4	42.154371
620861.8801	22.192337	10.425576	-0.010312	32.580005	20.751947	85.214389	10.4	42.120884
620862.145	22.257082	10.425275	-0.018992	32.605766	20.79985	85.217271	10.4	42.118881
620864.8933	22.2778	10.405611	0.027192	32.592783	20.704275	85.211348	10.4	42.129075
620865.3582	22.289434	10.420237	0.023448	32.547428	20.606723	85.20934	10.4	42.111794
620867.1756	22.244669	10.395829	0.024249	32.541821	20.848376	85.208531	10.4	42.135651
620867.501	22.261113	10.385972	0.025748	32.580285	20.768247	85.211404	10.4	42.146702
