Time (sec)	Fluid Temperature (C)	Flowrate (GPM)	"Pressure Drop (large pipe, (""WC)"	"Pressure Drop (small pipe, (""WC))"	Ambient Temperature (C)	Ambient Pressure (kPa)	Flow Setpoint (GPM)	Control Output (%)
447016.8159	24.549937	16.736772	-0.075375	39.614154	21.29882	85.812132	16.75	69.449814
447017.254	24.68154	16.740301	-0.076054	39.589195	21.484311	85.817078	16.75	69.448012
447017.8942	24.643903	16.741508	-0.078494	39.597186	21.423089	85.811444	16.75	69.449492
447019.997	24.561013	16.753586	-0.093284	39.585693	21.436553	85.817153	16.75	69.44079
447020.282	24.507672	16.74305	-0.096134	39.63021	21.514668	85.81361	16.75	69.451588
447022.246	24.447295	16.748105	-0.083812	39.622965	21.59722	85.817478	16.75	69.448602
447022.499	24.689854	16.749546	-0.075533	39.621773	21.59722	85.817478	16.75	69.447248
447024.431	24.550869	16.760552	-0.061405	39.598229	21.422349	85.815479	16.75	69.433174
447025.532	24.545138	16.766386	-0.046299	39.652562	21.452337	85.810244	16.75	69.42252
447025.815	24.622491	16.767375	-0.044762	39.657833	21.454188	85.80805	16.75	69.419876
447028.776	24.588526	16.778565	-0.045293	39.638928	21.516384	85.802443	16.75	69.384924
447029.044	24.581688	16.785882	-0.053526	39.636171	21.391384	85.802443	16.75	69.374545
447031.5771	24.502133	16.790157	-0.06771	39.592846	21.471218	85.80898	16.75	69.343679
447032.018	24.519486	16.795001	-0.067551	39.587556	21.432715	85.813963	16.75	69.332632
447033.488	24.534255	16.814967	-0.076669	39.621065	21.393235	85.812792	16.75	69.286107
447035.918	24.570805	16.790794	-0.073475	39.568054	21.448635	85.811908	16.75	69.265309
447036.7011	24.628767	16.801975	-0.070234	39.552855	21.483065	85.81057	16.75	69.24216
447038.803	24.608655	16.837514	-0.071277	39.61367	21.392594	85.809528	16.75	69.148035
447039.5171	24.494011	16.828705	-0.059142	39.580832	21.534153	85.814075	16.75	69.137622
447041.3031	24.656085	16.852954	-0.065605	39.614229	21.515273	85.809221	16.75	69.060988
447041.865	24.611046	16.836266	-0.064795	39.631943	21.439379	85.808868	16.75	69.059661
447043.847	24.638365	16.853541	-0.05089	39.619277	21.427396	85.810644	16.75	68.979839
447044.3234	24.696692	16.859131	-0.043486	39.574983	21.39347	85.811267	16.75	68.959863
447046.6644	24.548653	16.857195	-0.009921	39.572208	21.385189	85.80805	16.75	68.88044
447047.7552	24.646487	16.86784	-0.006242	39.597968	21.431839	85.806757	16.75	68.828333
447048.045	24.602748	16.852417	1.60E-05	39.542871	21.467886	85.811537	16.75	68.833025
447050.53	24.656085	16.888007	0.013725	39.574797	21.438503	85.812262	16.75	68.709436
447051.964	24.593695	16.862174	0.016417	39.550936	21.40912	85.813201	16.75	68.677044
447056.343	24.664576	16.819845	-0.014457	39.538028	21.530921	85.810393	16.75	68.545534
447057.381	24.704444	16.82241	-0.008086	39.538997	21.402455	85.81069	16.75	68.518273
447058.062	24.672328	16.82588	-0.008412	39.515676	21.495382	85.81003	16.75	68.498702
447060.009	24.593695	16.809192	0.002475	39.556897	21.532402	85.806413	16.75	68.457342
447060.31	24.656454	16.807398	-0.000655	39.503979	21.309892	85.806395	16.75	68.453375
447062.515	24.694846	16.883774	-0.028175	39.533483	21.408984	85.80712	16.75	68.295356
447062.9	24.651286	16.878251	-0.025744	39.530224	21.40232	85.803317	16.75	68.284237
447064.43	24.582426	16.810441	-0.033605	39.511336	21.500194	85.805465	16.75	68.310769
447066.158	24.605878	16.770719	-0.038708	39.449683	21.453782	85.804005	16.75	68.325451
447066.884	24.657192	16.776603	-0.040841	39.492989	21.37233	85.811444	16.75	68.313684
447068.1921	24.651655	16.737535	-0.034843	39.461231	21.492655	85.810793	16.75	68.350015
447070.7352	24.702598	16.761843	-0.047472	39.466521	21.373811	85.811416	16.75	68.324727
447071.389	24.678604	16.764709	-0.042722	39.468551	21.415649	85.806097	16.75	68.319354
447072.964	24.736929	16.751499	-0.027244	39.450167	21.492285	85.801885	16.75	68.328249
447073.6181	24.571174	16.759286	-0.013302	39.432714	21.441059	85.80699	16.75	68.320058
447075.386	24.624337	16.768682	-0.015453	39.415466	21.517829	85.808728	16.75	68.30173
447075.7261	24.709243	16.792177	-0.019896	39.419489	21.420832	85.808375	16.75	68.274964
447079.1481	24.681733	16.700856	-0.033242	39.417832	21.356274	85.809575	16.75	68.395439
447079.502	24.728808	16.698693	-0.038103	39.411517	21.491039	85.811592	16.75	68.403467
447081.243	24.598494	16.707285	-0.053302	39.38693	21.448969	85.805595	16.75	68.420653
447082.055	24.778271	16.691904	-0.059672	39.39805	21.450685	85.809742	16.75	68.448621
447083.1591	24.654784	16.676188	-0.061796	39.432062	21.468456	85.806943	16.75	68.490656
447083.865	24.647963	16.682365	-0.065102	39.389929	21.375898	85.81467	16.75	68.502852
447085.1307	24.804478	16.705776	-0.096441	39.416006	21.430088	85.80858	16.75	68.501925
